timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,70.0833247266779,1.0,16.409664,100.0,28.605515,-1.0,0.006302521,1.0,0.9359544,-0.016192658,0.08811902,0.08866064,-0.00054161967,2.3023648,0.43487394957983194,0.4411764705882353
16384,687.2894071113592,1.0,17.71924,100.0,29.623827,-1.0,0.0067114094,1.0,0.9328456,0.0024818094,0.05172281,0.052217394,-0.0004945869,2.3019264,0.4317673378076063,0.43847874720357943
24576,670.9634109696245,1.0,17.418537,100.0,29.63004,-1.0,-0.0079652425,1.0,0.9309671,-0.0061972328,0.029744118,0.032344084,-0.0025999704,2.3020957,0.4373642288196959,0.42939898624185374
32768,668.8125741458642,1.0,17.553144,100.0,29.822193,-1.0,-0.015184382,1.0,0.9302039,-0.010469306,0.022308113,0.028621243,-0.0063131275,2.3005986,0.4403470715835141,0.42516268980477223
40960,678.0678921633345,1.0,17.524881,100.0,29.73009,-1.0,0.0025962787,1.0,0.9312091,-0.0016799718,0.016610252,0.02857273,-0.011962479,2.2970753,0.43228039809606233,0.43487667676330594
49152,674.3646163765434,1.0,17.52839,100.0,29.735622,-1.0,0.02169982,1.0,0.9310202,0.007895259,0.015613727,0.027924111,-0.012310383,2.2897902,0.42278481012658226,0.44448462929475585
57344,674.5369201642569,1.0,17.611732,100.0,29.705746,-1.0,0.035692118,1.0,0.93036497,0.017278247,0.014730817,0.02783852,-0.013107705,2.2793894,0.41558038485412785,0.4512725015518312
65536,660.1983966625526,1.0,17.867546,100.0,30.021637,-1.0,0.057708163,1.0,0.92800486,0.027543653,0.011287423,0.022805657,-0.011518234,2.273077,0.4034075295410827,0.46111569112393513
73728,668.4486204514191,1.0,18.034958,100.0,30.203033,-1.0,0.07779419,1.0,0.9257806,0.03997405,0.013170756,0.024016438,-0.010845681,2.2570605,0.3926637124569178,0.4704579025110783
81920,673.3903460723582,1.0,18.095419,100.0,30.255209,-1.0,0.10520463,1.0,0.92311627,0.054606587,0.012329062,0.023066048,-0.010736987,2.2238817,0.3790035587188612,0.48420818505338076
90112,673.1912318486297,1.0,18.229095,100.0,30.441145,-1.0,0.12573753,1.0,0.9195839,0.07009924,0.012297405,0.022453506,-0.010156099,2.1951704,0.367853509664293,0.49359104781281793
98304,666.3998790851268,1.0,18.15759,100.0,30.406837,-1.0,0.15238804,1.0,0.91621107,0.09027797,0.012556494,0.024161272,-0.011604778,2.1653867,0.3551384501022115,0.5075264820665304
106496,669.4668304521815,1.0,18.209631,100.0,30.574902,-1.0,0.18228719,1.0,0.91031885,0.10907608,0.0096269,0.01957237,-0.009945469,2.1572638,0.339810834049871,0.5220980223559759
114688,675.2970728931156,1.0,18.413208,100.0,30.843897,-1.0,0.20345551,1.0,0.90423465,0.11989223,0.011550679,0.01720167,-0.0056509916,2.1334841,0.32778943968997254,0.5312449539803004
122880,669.6242032561134,1.0,18.711597,100.0,31.243439,-1.0,0.22230722,1.0,0.89811337,0.13180026,0.010945409,0.015764732,-0.0048193224,2.0880122,0.3168604651162791,0.5391676866585068
131072,667.1786603105829,1.0,18.912413,100.0,31.510933,-1.0,0.24231438,1.0,0.8922596,0.144282,0.014928558,0.017237484,-0.0023089256,2.045905,0.3062645011600928,0.5485788863109049
139264,665.8910869469877,1.0,19.215612,100.0,31.859634,-1.0,0.25804216,1.0,0.88610893,0.15438244,0.01339308,0.015274507,-0.0018814267,2.0092602,0.2968663338879645,0.5549084858569051
147456,658.7660353137328,1.0,19.350653,100.0,32.096607,-1.0,0.27930897,1.0,0.8786614,0.16828318,0.012461154,0.015770128,-0.0033089751,2.0321534,0.28537518132665174,0.5646841619411842
155648,666.3912196586286,1.0,19.616095,100.0,32.420628,-1.0,0.29444516,1.0,0.8721822,0.1788254,0.0131065985,0.014228693,-0.0011220956,2.007477,0.2764772871061622,0.5709224345185373
163840,673.041169238901,1.0,19.875854,100.0,32.765965,-1.0,0.3173828,1.0,0.8624098,0.19268669,0.014807787,0.01498417,-0.00017638277,1.99225,0.2635498046875,0.5809326171875
172032,669.7027738224212,1.0,20.055054,100.0,33.0924,-1.0,0.34777832,1.0,0.8489553,0.21431497,0.016739003,0.014690482,0.00204852,1.9362857,0.2469482421875,0.5947265625
180224,661.7048637488084,1.0,20.257446,100.0,33.422005,-1.0,0.37670898,1.0,0.83527833,0.23493695,0.019680418,0.016079273,0.0036011469,1.8903983,0.2314453125,0.608154296875
188416,666.8471275865268,1.0,20.57019,100.0,33.813923,-1.0,0.4091797,1.0,0.81792283,0.2553467,0.01373142,0.012970246,0.00076117413,1.9541279,0.213623046875,0.622802734375
196608,666.1117961232619,1.0,20.709473,100.0,34.038055,-1.0,0.44580078,1.0,0.79794157,0.2806533,0.01838834,0.01503022,0.00335812,1.9329424,0.19482421875,0.640625
204800,666.0472993718347,1.0,20.904419,100.0,34.371353,-1.0,0.4777832,1.0,0.7773306,0.30448395,0.017029267,0.013681838,0.0033474285,1.8988007,0.1773681640625,0.6551513671875
212992,677.2463569988652,1.0,21.204712,100.0,34.72735,-1.0,0.5057373,1.0,0.7569446,0.3234222,0.016880795,0.013470422,0.0034103738,1.8796601,0.1614990234375,0.667236328125
221184,671.457128327964,1.0,21.493774,100.0,35.101517,-1.0,0.5324707,1.0,0.7363142,0.34284675,0.01867465,0.013702628,0.00497202,1.861923,0.1466064453125,0.6790771484375
229376,668.4117553591235,1.0,21.679077,100.0,35.354218,-1.0,0.55651855,1.0,0.71533084,0.36134636,0.018109806,0.013347957,0.004761848,1.8251152,0.1324462890625,0.68896484375
237568,667.0540443885913,1.0,22.028564,100.0,35.76118,-1.0,0.57995605,1.0,0.69382995,0.3774798,0.01390747,0.012622799,0.0012846701,1.8629229,0.118896484375,0.6988525390625
245760,660.0101251241587,1.0,22.14209,100.0,35.99061,-1.0,0.6043701,1.0,0.6706715,0.39694184,0.016692549,0.013946515,0.0027460346,1.8306944,0.1053466796875,0.709716796875
