timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,69.19815441558457,1.0,15.972746,100.0,26.925497,-1.0,0.0524109,1.0,0.93800455,0.017900033,0.053608075,0.054454505,-0.00084643153,2.302046,0.41509433962264153,0.46750524109014674
16384,670.0907675279265,1.0,16.845263,100.0,28.660742,-1.0,0.025263159,1.0,0.93549526,0.015526158,0.043541085,0.0443065,-0.00076541846,2.3009453,0.42526315789473684,0.45052631578947366
24576,671.1711599697658,1.0,16.707232,100.0,28.460741,-1.0,0.025730181,1.0,0.93904924,0.023884844,0.0394527,0.041555278,-0.0021025734,2.2997754,0.4283727399165508,0.4541029207232267
32768,675.0674373732164,1.0,16.38003,100.0,28.192957,-1.0,0.0188487,1.0,0.9394025,0.019826425,0.037325792,0.041191857,-0.0038660632,2.2972462,0.43199184921039224,0.45084055017829855
40960,679.5050129796136,1.0,16.68028,100.0,28.593985,-1.0,0.021452146,1.0,0.9367111,0.020511573,0.025051836,0.03299481,-0.007942972,2.2944245,0.4282178217821782,0.44966996699669964
49152,676.766832689182,1.0,16.904827,100.0,28.90459,-1.0,0.03924974,1.0,0.9353104,0.03658745,0.019525789,0.030077802,-0.010552013,2.2843375,0.41854810698159084,0.4577978464744703
57344,674.327956089533,1.0,16.964787,100.0,29.001795,-1.0,0.054312147,1.0,0.9334966,0.048950076,0.017911147,0.028865024,-0.010953877,2.274913,0.41002685765443153,0.4643390032826022
65536,680.7752204175157,1.0,17.340885,100.0,29.3224,-1.0,0.067430705,1.0,0.9312651,0.062068816,0.012202691,0.023071304,-0.010868613,2.2626095,0.4021855010660981,0.46961620469083154
73728,663.4824102638034,1.0,17.542055,100.0,29.598852,-1.0,0.0790798,1.0,0.92982936,0.07385155,0.012742845,0.023979254,-0.011236406,2.2519271,0.3958782650371435,0.47495806374311045
81920,669.5383448854909,1.0,17.822344,100.0,29.89654,-1.0,0.09594743,1.0,0.9268982,0.09055776,0.008809203,0.019551974,-0.010742771,2.2017903,0.38619934282584883,0.48214676889375685
90112,671.1117094650128,1.0,17.973347,100.0,30.090132,-1.0,0.11923847,1.0,0.9235347,0.111976445,0.009829748,0.019566841,-0.009737093,2.142128,0.37394789579158316,0.493186372745491
98304,679.1401113086703,1.0,18.359518,100.0,30.51504,-1.0,0.14207856,1.0,0.91866034,0.12972425,0.009143779,0.0125938365,-0.003450058,2.122621,0.3610223642172524,0.503100920879534
106496,664.5628534349041,1.0,18.579105,100.0,30.81401,-1.0,0.16593502,1.0,0.91328996,0.15117037,0.008810179,0.0139134545,-0.0051032733,2.055026,0.34784899034240563,0.513784021071115
114688,675.113635850992,1.0,18.81177,100.0,31.150547,-1.0,0.1900445,1.0,0.9076237,0.17171174,0.008073864,0.012897686,-0.0048238235,2.0084863,0.33492665238173724,0.5249711554310202
122880,677.7839941590198,1.0,19.087248,100.0,31.4639,-1.0,0.20930232,1.0,0.901443,0.1875917,0.0071154227,0.011586812,-0.0044713886,1.9694738,0.32355236460121745,0.5328546901826128
131072,677.759514496412,1.0,19.341387,100.0,31.798853,-1.0,0.22828342,1.0,0.8950604,0.202696,0.010128297,0.010818677,-0.0006903787,1.957825,0.31248147050103764,0.5407648977171657
139264,664.1050308271939,1.0,19.546684,100.0,32.044792,-1.0,0.24588086,1.0,0.8888909,0.21716556,0.012006329,0.011898641,0.00010768976,1.8862771,0.3023517814392339,0.5482326432896775
147456,673.2410917044035,1.0,19.72094,100.0,32.266922,-1.0,0.26644295,1.0,0.88234824,0.23303474,0.010575483,0.0097142765,0.00086120603,1.893617,0.2915436241610738,0.557986577181208
155648,677.2553141885438,1.0,19.900759,100.0,32.523983,-1.0,0.28345546,1.0,0.87589455,0.24592914,0.009467768,0.009318013,0.00014975457,1.8146496,0.2820413934953079,0.5654968504949223
163840,674.0137147142257,1.0,20.260557,100.0,32.909363,-1.0,0.29607552,1.0,0.86940014,0.25536343,0.012539305,0.0060398346,0.00649947,1.8456968,0.2737208147044213,0.5697963238946846
172032,676.056267119814,1.0,20.590698,100.0,33.365368,-1.0,0.3125,1.0,0.8607943,0.2702017,0.012853835,0.006978463,0.005875372,1.7850313,0.2630615234375,0.5755615234375
