timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,66.18751262359196,1.0,16.594017,100.0,28.40996,-1.0,-0.02991453,1.0,0.93550706,0.006627929,0.18920502,0.18976071,-0.0005556816,2.3022437,0.452991452991453,0.4230769230769231
16384,668.0452892270247,1.0,17.290323,100.0,29.222536,-1.0,-0.01827957,1.0,0.932501,0.014209531,0.07303852,0.07295498,8.353585e-05,2.3023324,0.44408602150537635,0.4258064516129032
24576,674.0266722388722,1.0,16.916609,100.0,28.673903,-1.0,-0.038542397,1.0,0.93401057,0.0030035942,0.032780886,0.033836707,-0.0010558199,2.302233,0.4562018220042046,0.4176594253679047
32768,662.3850173074464,1.0,17.384533,100.0,29.134218,-1.0,-0.012889367,1.0,0.93266606,0.007842302,0.022943895,0.024482232,-0.0015383372,2.3021593,0.4414607948442535,0.42857142857142855
40960,672.2620655573593,1.0,17.14322,100.0,28.773932,-1.0,0.00084997877,1.0,0.9347606,0.008050536,0.022817634,0.028841568,-0.0060239313,2.3012,0.43646408839779005,0.4373140671483213
49152,664.8431913598519,1.0,17.295122,100.0,29.009533,-1.0,0.008899964,1.0,0.93368155,0.007196874,0.018862933,0.027698716,-0.008835785,2.2986085,0.43147027411890354,0.44037023851904594
57344,671.1579187031317,1.0,17.589401,100.0,29.457773,-1.0,0.017043693,1.0,0.93216836,0.0108549,0.015379749,0.025280187,-0.009900438,2.293395,0.42609234583204214,0.44313603966532383
65536,669.2812668539007,1.0,17.626284,100.0,29.562885,-1.0,0.02731206,1.0,0.9314297,0.016259216,0.017902944,0.029286586,-0.01138364,2.282992,0.4204975662520281,0.447809626825311
73728,668.4022114088256,1.0,17.649734,100.0,29.596588,-1.0,0.039961483,1.0,0.9313673,0.016874757,0.018906746,0.028500358,-0.009593608,2.2736876,0.4145402022147328,0.4545016851227732
81920,661.59151957985,1.0,17.806345,100.0,29.819492,-1.0,0.054923415,1.0,0.929367,0.02463448,0.014864094,0.024886394,-0.010022299,2.2607532,0.4059080962800875,0.46083150984682714
90112,658.5786554565861,1.0,17.964867,100.0,29.919624,-1.0,0.065649465,1.0,0.9282137,0.030648526,0.019540502,0.026246548,-0.006706048,2.2339716,0.40012045773940974,0.46576992571772735
98304,666.555425194307,1.0,18.213621,100.0,30.221975,-1.0,0.084666915,1.0,0.925035,0.040696032,0.018053092,0.023756985,-0.0057038898,2.2076447,0.3890956457015259,0.4737625604763677
106496,667.6979731889239,1.0,18.09976,100.0,30.227839,-1.0,0.11598907,1.0,0.9225419,0.056441355,0.018253257,0.029032722,-0.0107794665,2.158053,0.3742740006832935,0.4902630679877007
114688,665.3037330813628,1.0,18.01928,100.0,30.263313,-1.0,0.14728191,1.0,0.9185142,0.06927748,0.021355407,0.026688091,-0.005332684,2.141401,0.359039190897598,0.5063211125158028
122880,672.286070780053,1.0,18.11098,100.0,30.440277,-1.0,0.17380352,1.0,0.9132735,0.08304153,0.018486489,0.024605954,-0.006119466,2.094193,0.34523633130834197,0.5190398577567047
131072,665.3140647670359,1.0,18.223633,100.0,30.61028,-1.0,0.19601004,1.0,0.90860265,0.09522956,0.027587857,0.024576306,0.0030115494,2.0777383,0.333984375,0.5299944196428571
139264,666.2551023730283,1.0,18.387585,100.0,30.896559,-1.0,0.21780077,1.0,0.9024859,0.10817237,0.022404678,0.020994931,0.0014097462,2.0557632,0.3220586284653137,0.5398593977981164
147456,667.6666787466806,1.0,18.476004,100.0,31.105247,-1.0,0.24146618,1.0,0.89603883,0.11934185,0.021348134,0.022223387,-0.0008752565,1.9912218,0.3098627031112231,0.5513288827308225
155648,669.2336341622454,1.0,18.694702,100.0,31.443302,-1.0,0.265625,1.0,0.88774204,0.13305034,0.02350358,0.021128707,0.002374873,1.9902849,0.2965087890625,0.5621337890625
163840,667.4432137767544,1.0,19.033203,100.0,31.863323,-1.0,0.29223633,1.0,0.87739533,0.14430134,0.023645636,0.017657038,0.0059885983,2.003533,0.281494140625,0.57373046875
172032,674.3790433585651,1.0,19.356445,100.0,32.311764,-1.0,0.32043457,1.0,0.86545146,0.15761045,0.020667944,0.017393392,0.0032745532,1.9286737,0.265625,0.5860595703125
180224,674.9185125546995,1.0,19.684814,100.0,32.786873,-1.0,0.35351562,1.0,0.8503947,0.17553376,0.024288766,0.017801888,0.006486876,1.9834676,0.247314453125,0.600830078125
188416,672.5473979332555,1.0,19.756714,100.0,33.04633,-1.0,0.3897705,1.0,0.8330091,0.19643122,0.023269648,0.019927006,0.0033426406,1.9038302,0.22802734375,0.6177978515625
196608,662.771581557866,1.0,19.917847,100.0,33.405552,-1.0,0.42236328,1.0,0.8152464,0.21922943,0.022076504,0.021702098,0.00037440856,1.8750751,0.2103271484375,0.6326904296875
204800,667.8102395369607,1.0,20.314453,100.0,33.962223,-1.0,0.44750977,1.0,0.7985146,0.23393929,0.020134114,0.01655986,0.0035742559,1.9099102,0.1951904296875,0.6427001953125
212992,665.3103803635128,1.0,20.377563,100.0,34.175087,-1.0,0.48718262,1.0,0.7739229,0.25768152,0.024626268,0.020627126,0.003999141,1.8932683,0.174560546875,0.6617431640625
221184,665.4079406429908,1.0,20.582886,100.0,34.511738,-1.0,0.51220703,1.0,0.7554149,0.2747552,0.022046408,0.017887756,0.004158654,1.9108759,0.160400390625,0.672607421875
229376,671.6517123916208,1.0,20.63269,100.0,34.6832,-1.0,0.5477295,1.0,0.7288135,0.29548106,0.02250539,0.019337766,0.0031676216,1.896469,0.1417236328125,0.689453125
237568,658.9001834368299,1.0,20.814331,100.0,34.99941,-1.0,0.5810547,1.0,0.6996598,0.3159895,0.02327462,0.020411927,0.0028626928,1.846638,0.123046875,0.7041015625
245760,665.1657933137203,1.0,20.932129,100.0,35.255787,-1.0,0.6069336,1.0,0.67516685,0.33525565,0.02287063,0.019661024,0.0032096065,1.8391501,0.108642578125,0.715576171875
253952,669.4417609678815,1.0,21.019043,100.0,35.51091,-1.0,0.6324463,1.0,0.64935887,0.35571408,0.025335005,0.018639063,0.006695943,1.9161675,0.0946044921875,0.72705078125
262144,665.19390468659,1.0,21.195068,100.0,35.816307,-1.0,0.6529541,1.0,0.6267893,0.3695925,0.020029474,0.016272143,0.0037573327,1.8833843,0.0831298828125,0.736083984375
270336,665.9086252452068,1.0,21.546997,100.0,36.22682,-1.0,0.6678467,1.0,0.6072892,0.38130522,0.021656929,0.016575243,0.0050816843,1.8308785,0.073486328125,0.7413330078125
278528,667.626436226277,1.0,21.704468,100.0,36.506844,-1.0,0.6826172,1.0,0.58804876,0.39284357,0.021357099,0.01586442,0.0054926756,1.8267108,0.0645751953125,0.7471923828125
286720,659.5428022160039,1.0,22.127441,100.0,36.895004,-1.0,0.69299316,1.0,0.57184917,0.4035266,0.019263405,0.015897434,0.0033659707,1.8873513,0.05712890625,0.7501220703125
294912,673.2723304245109,1.0,22.377197,100.0,37.199383,-1.0,0.7039795,1.0,0.55563855,0.4143837,0.019107953,0.016309042,0.002798912,1.9028367,0.0501708984375,0.754150390625
303104,652.5311387153888,1.0,22.714966,100.0,37.516563,-1.0,0.7104492,1.0,0.5429755,0.4240842,0.021746283,0.016445208,0.0053010727,1.8993652,0.0445556640625,0.7550048828125
311296,662.7086630684424,1.0,22.8031,100.0,37.68278,-1.0,0.72021484,1.0,0.5281079,0.43384594,0.023106832,0.017838726,0.0052681067,1.864189,0.0386962890625,0.7589111328125
319488,664.7320617611208,1.0,22.996094,100.0,37.895065,-1.0,0.72717285,1.0,0.51529723,0.44239938,0.01766619,0.016035127,0.0016310659,1.85238,0.0335693359375,0.7607421875
327680,668.6401893254712,1.0,23.08435,100.0,38.006752,-1.0,0.7318115,1.0,0.5067646,0.44826844,0.02170201,0.017305663,0.0043963464,1.8502518,0.0302734375,0.7620849609375
335872,660.0044200655857,1.0,23.312378,100.0,38.194855,-1.0,0.73376465,1.0,0.5015042,0.4549942,0.021992289,0.016749995,0.0052422946,1.8611374,0.028076171875,0.7618408203125
344064,669.2193873865325,1.0,23.212769,100.0,38.17303,-1.0,0.7401123,1.0,0.49233615,0.46485996,0.026989829,0.020159852,0.006829975,1.7862313,0.0250244140625,0.76513671875
