timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,73.48615186125586,1.0,15.185111,100.0,27.248205,-1.0,-0.0020120724,1.0,0.9269039,0.0059908987,0.05436675,0.055399,-0.0010322535,2.3022676,0.4305835010060362,0.42857142857142855
16384,677.5809373338758,1.0,16.7089,100.0,29.061607,-1.0,0.0062827226,1.0,0.92999023,-0.00028822484,0.04275249,0.04392661,-0.0011741229,2.300574,0.4293193717277487,0.4356020942408377
24576,671.4855771577785,1.0,17.400436,100.0,29.90115,-1.0,0.01380814,1.0,0.92790145,-0.00049810426,0.033703227,0.03615926,-0.0024560285,2.2992454,0.42369186046511625,0.4375
32768,675.4888429271632,1.0,17.846792,100.0,30.14822,-1.0,0.022123894,1.0,0.9280281,0.0031604927,0.029477313,0.03480637,-0.005329061,2.2982485,0.4198008849557522,0.44192477876106195
40960,676.1669709047624,1.0,18.318861,100.0,30.526648,-1.0,0.03256445,1.0,0.92740947,0.012289655,0.02303731,0.03071187,-0.0076745595,2.2936459,0.41429217548620534,0.4468566259611036
49152,670.207082067404,1.0,18.285337,100.0,30.51509,-1.0,0.05,1.0,0.9275139,0.032092366,0.02181347,0.032050446,-0.010236976,2.2857354,0.406390977443609,0.456390977443609
57344,673.7064236808435,1.0,18.334192,100.0,30.504587,-1.0,0.074050225,1.0,0.9266339,0.05336395,0.017154742,0.027790148,-0.010635406,2.2747362,0.3950418544752093,0.4690920798454604
65536,674.9172531200772,1.0,18.566704,100.0,30.822096,-1.0,0.089509696,1.0,0.9244392,0.06767057,0.012536429,0.023581339,-0.01104491,2.2635772,0.3865450399087799,0.47605473204104903
73728,667.8642254345821,1.0,18.499495,100.0,30.707344,-1.0,0.11433619,1.0,0.92243415,0.09180297,0.011187413,0.024353646,-0.013166234,2.2230208,0.37481070166582536,0.48914689550731955
81920,674.9855742933362,1.0,18.647045,100.0,30.75587,-1.0,0.122308746,1.0,0.9226482,0.1062293,0.012093717,0.024179954,-0.012086236,2.2033262,0.3719651855245076,0.49427393495190103
90112,678.9364424696473,1.0,18.769392,100.0,30.948452,-1.0,0.14675052,1.0,0.9179408,0.12798192,0.0076228217,0.017413564,-0.009790741,2.1894097,0.3587002096436059,0.5054507337526205
98304,672.2895566124653,1.0,18.903326,100.0,31.151789,-1.0,0.17420727,1.0,0.9126632,0.15225221,0.0067889215,0.015478209,-0.008689287,2.1393223,0.34454756380510443,0.518754833720031
106496,666.1549042189524,1.0,18.960669,100.0,31.21242,-1.0,0.19809626,1.0,0.9077907,0.17338331,0.009972517,0.015901946,-0.005929428,2.085948,0.33261494252873564,0.5307112068965517
