timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,58.62805919737276,1.0,15.972746,100.0,26.925497,-1.0,0.0524109,1.0,0.93800455,0.0024761085,0.22532025,0.22584265,-0.0005223851,2.3022518,0.41509433962264153,0.46750524109014674
16384,330.01902798936123,1.0,17.07158,100.0,28.860893,-1.0,0.057692308,1.0,0.9342056,0.0075882077,0.13197051,0.13262583,-0.0006553415,2.3018887,0.4091880341880342,0.4668803418803419
24576,326.9103121769881,1.0,17.253582,100.0,29.18936,-1.0,0.050143268,1.0,0.93502754,0.013762921,0.043124214,0.043145604,-2.1385029e-05,2.3023157,0.413323782234957,0.46346704871060174
32768,333.2102182154671,1.0,17.184254,100.0,29.326895,-1.0,0.04070702,1.0,0.93463564,0.019226002,0.027055576,0.029850516,-0.0027949389,2.3022983,0.4172469201928227,0.4579539367970005
40960,330.1385875654737,1.0,17.53423,100.0,29.708874,-1.0,0.054159444,1.0,0.9314061,0.018277504,0.018986117,0.026064124,-0.0070780073,2.301598,0.40814558058925476,0.4623050259965338
49152,330.0743117441892,1.0,17.790535,100.0,29.86516,-1.0,0.050256785,1.0,0.93047273,0.021239402,0.01692764,0.026771473,-0.009843834,2.2989562,0.409024211298606,0.45928099779897286
57344,327.27458346610314,1.0,18.01712,100.0,30.106148,-1.0,0.058338616,1.0,0.9292107,0.02821977,0.017026914,0.027686134,-0.010659222,2.2930105,0.40424857324032976,0.4625871908687381
65536,333.59637777595856,1.0,17.828579,100.0,29.94568,-1.0,0.076522216,1.0,0.92826205,0.035132818,0.018505119,0.030967435,-0.012462316,2.2831948,0.3955019199122326,0.47202413603949533
73728,321.6407725432091,1.0,17.641224,100.0,29.671724,-1.0,0.084035635,1.0,0.92944854,0.038258787,0.022278566,0.034733817,-0.012455253,2.2651072,0.3934505176980496,0.4774861545870455
81920,330.0113097734775,1.0,17.551523,100.0,29.576075,-1.0,0.1021819,1.0,0.9282615,0.04412663,0.019800313,0.031492867,-0.011692554,2.2408934,0.3849643551523007,0.48714625189025706
90112,378.13122349470876,1.0,17.736862,100.0,29.84865,-1.0,0.12353758,1.0,0.9244767,0.051816054,0.013838547,0.02404635,-0.010207802,2.2438903,0.3731905611739044,0.49672813801308746
98304,675.0288970558752,1.0,17.803785,100.0,29.959911,-1.0,0.14725155,1.0,0.92096424,0.065257356,0.015873926,0.026619837,-0.010745913,2.2131157,0.3613032398980706,0.5085547870404077
106496,665.5727964457367,1.0,17.87173,100.0,30.070814,-1.0,0.17316456,1.0,0.917006,0.07491959,0.01874306,0.02649079,-0.0077477302,2.1751444,0.3488607594936709,0.5220253164556962
114688,668.6855513000156,1.0,17.83997,100.0,30.1235,-1.0,0.20202966,1.0,0.9114224,0.08629808,0.017063448,0.02690635,-0.009842902,2.1536832,0.3347384855581577,0.536768149882904
122880,672.5291659486574,1.0,17.883997,100.0,30.21403,-1.0,0.22337624,1.0,0.9055697,0.09583499,0.017967852,0.025191177,-0.0072233276,2.130073,0.3232884727911059,0.5466647162083089
131072,676.7050540444484,1.0,18.017113,100.0,30.390667,-1.0,0.24523875,1.0,0.8993826,0.10634168,0.016877268,0.024005262,-0.0071279965,2.101354,0.31189621860336736,0.557134971018493
139264,657.9804612018561,1.0,18.15439,100.0,30.623188,-1.0,0.2648755,1.0,0.8933779,0.11720855,0.017493935,0.022020984,-0.0045270473,2.0919619,0.3017038007863696,0.5665792922673657
147456,672.2798884492122,1.0,18.259453,100.0,30.848356,-1.0,0.28656715,1.0,0.88532466,0.13030842,0.017137479,0.02216946,-0.0050319796,2.0643277,0.2896766169154229,0.5762437810945273
155648,670.7613163381112,1.0,18.500488,100.0,31.240269,-1.0,0.30737305,1.0,0.8763965,0.14344607,0.018709462,0.020344807,-0.0016353427,2.0636573,0.277587890625,0.5849609375
163840,673.2985056382516,1.0,18.67688,100.0,31.480574,-1.0,0.34191895,1.0,0.8628683,0.16185859,0.023927242,0.02351218,0.0004150619,1.9981208,0.259765625,0.6016845703125
172032,667.5812437696719,1.0,18.73352,100.0,31.677368,-1.0,0.37548828,1.0,0.847575,0.18333262,0.024185117,0.023073621,0.0011114961,1.9772415,0.241943359375,0.617431640625
180224,669.276208654641,1.0,18.792603,100.0,31.91528,-1.0,0.41210938,1.0,0.82862,0.20656402,0.021980572,0.021465555,0.00051501836,2.0145478,0.22216796875,0.63427734375
188416,669.0163357665126,1.0,19.092651,100.0,32.31289,-1.0,0.44262695,1.0,0.81047183,0.22447535,0.023924444,0.021445146,0.0024792985,1.9672625,0.205078125,0.647705078125
196608,662.4412458339724,1.0,19.160278,100.0,32.499268,-1.0,0.46984863,1.0,0.793694,0.243422,0.022624195,0.02136008,0.0012641145,1.9607164,0.1904296875,0.6602783203125
204800,668.0664093398884,1.0,19.374756,100.0,32.84842,-1.0,0.501709,1.0,0.77260655,0.26128754,0.019817105,0.020734167,-0.00091706216,1.9460114,0.1734619140625,0.6751708984375
212992,672.8565311103049,1.0,19.325195,100.0,32.961952,-1.0,0.5354004,1.0,0.7490011,0.2807282,0.022969885,0.021430785,0.0015391009,1.9413136,0.1561279296875,0.6915283203125
221184,672.4068858198817,1.0,19.530273,100.0,33.343487,-1.0,0.56555176,1.0,0.7237259,0.29916948,0.022553176,0.02078661,0.0017665643,1.9544356,0.1390380859375,0.70458984375
229376,671.411665069251,1.0,19.662964,100.0,33.591805,-1.0,0.5887451,1.0,0.70360076,0.3187596,0.025723957,0.022287806,0.0034361505,1.9048841,0.12646484375,0.7152099609375
237568,669.4946934347596,1.0,19.973267,100.0,34.038692,-1.0,0.6203613,1.0,0.67235845,0.33685893,0.02294507,0.019699665,0.003245407,1.9218829,0.1082763671875,0.7286376953125
245760,665.8803889096661,1.0,20.074585,100.0,34.31484,-1.0,0.64819336,1.0,0.64348567,0.35823017,0.020663688,0.020062465,0.00060122414,1.9330214,0.093017578125,0.7412109375
253952,662.7657775237285,1.0,20.053345,100.0,34.396267,-1.0,0.6689453,1.0,0.6214921,0.37359715,0.021729104,0.020825898,0.000903205,1.9361155,0.0823974609375,0.7513427734375
262144,650.3558173360705,1.0,20.383423,100.0,34.815098,-1.0,0.6812744,1.0,0.60422575,0.3832553,0.021561582,0.018715572,0.0028460072,1.893565,0.073974609375,0.7552490234375
270336,639.8270645259336,1.0,20.310059,100.0,34.89805,-1.0,0.69873047,1.0,0.58175236,0.3973859,0.025724474,0.021665568,0.004058906,1.908633,0.06396484375,0.7626953125
278528,631.5147439046692,1.0,20.481323,100.0,35.131905,-1.0,0.7067871,1.0,0.56894124,0.41113025,0.024690721,0.02099837,0.0036923524,1.8824873,0.0582275390625,0.7650146484375
286720,628.9109828846138,1.0,20.82251,100.0,35.510952,-1.0,0.7166748,1.0,0.5519189,0.4215275,0.018330246,0.01646102,0.0018692286,1.9289889,0.05078125,0.7674560546875
294912,621.3266605669139,1.0,20.753906,100.0,35.59194,-1.0,0.7279053,1.0,0.5377022,0.43741548,0.024983611,0.021696698,0.0032869107,1.8630875,0.0455322265625,0.7734375
303104,599.6616836600319,1.0,20.973999,100.0,35.898754,-1.0,0.734375,1.0,0.5259385,0.4459262,0.021449672,0.017994795,0.0034548752,1.8906331,0.040771484375,0.775146484375
311296,457.3854287766793,1.0,21.07898,100.0,36.059612,-1.0,0.73986816,1.0,0.5147553,0.45310956,0.020432215,0.017391814,0.0030404017,1.9161524,0.0362548828125,0.776123046875
319488,321.11480064899325,1.0,21.143799,100.0,36.127205,-1.0,0.74243164,1.0,0.5106926,0.45883983,0.022159964,0.018834189,0.003325778,1.9030299,0.0347900390625,0.7772216796875
327680,329.06575755972324,1.0,20.869263,100.0,36.016148,-1.0,0.7508545,1.0,0.49883828,0.47015446,0.024115887,0.021850947,0.0022649397,1.8865639,0.0308837890625,0.78173828125
335872,321.34952685411065,1.0,20.936157,100.0,36.167133,-1.0,0.7536621,1.0,0.4932268,0.47830957,0.026026264,0.020939827,0.005086435,1.8284717,0.02880859375,0.782470703125
344064,326.02754724126265,1.0,20.948364,100.0,36.175518,-1.0,0.7562256,1.0,0.488913,0.48113886,0.021191899,0.019094523,0.0020973755,1.9244863,0.02734375,0.7835693359375
352256,328.00603344772486,1.0,21.054321,100.0,36.292477,-1.0,0.7564697,1.0,0.48728427,0.4826727,0.022633655,0.019063551,0.0035701026,1.8437052,0.026611328125,0.7830810546875
360448,327.347132231509,1.0,21.011719,100.0,36.294693,-1.0,0.7609863,1.0,0.47981867,0.48674038,0.020811563,0.019041438,0.0017701264,1.8726554,0.024169921875,0.78515625
