timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,76.35584460773964,1.0,17.565321,100.0,30.195305,-1.0,0.049881235,1.0,0.93233347,0.021854341,0.15436926,0.15494694,-0.00057766505,2.3023286,0.41092636579572445,0.46080760095011875
16384,677.8293216322846,1.0,19.087952,100.0,31.282595,-1.0,0.061445784,1.0,0.92480296,0.022715403,0.07026154,0.07010437,0.00015717154,2.302369,0.39879518072289155,0.4602409638554217
24576,674.1528358103766,1.0,19.0952,100.0,31.507431,-1.0,0.0224,1.0,0.9240661,0.00717902,0.028898561,0.028873008,2.5554327e-05,2.302307,0.416,0.4384
32768,674.7544411836956,1.0,18.1215,100.0,30.427567,-1.0,-0.0027995522,1.0,0.93068445,0.0061128302,0.029811421,0.03164773,-0.0018363118,2.3023705,0.43449048152295633,0.4316909294512878
40960,673.7165292197358,1.0,18.66759,100.0,30.979313,-1.0,-0.002770083,1.0,0.9281638,0.0047864607,0.016920224,0.021426447,-0.004506222,2.3019814,0.43213296398891965,0.4293628808864266
49152,675.7991581201319,1.0,18.557459,100.0,30.872538,-1.0,0.011415525,1.0,0.9276854,0.010832977,0.019216077,0.027904244,-0.008688168,2.2990267,0.4246575342465753,0.4360730593607306
57344,676.1777225846024,1.0,18.779953,100.0,31.08989,-1.0,0.018918023,1.0,0.9271366,0.015177075,0.014830311,0.024137035,-0.009306723,2.294271,0.42051111848655826,0.4394291403916362
65536,666.8205974610554,1.0,18.88792,100.0,31.238985,-1.0,0.028455285,1.0,0.92538273,0.01789098,0.01605253,0.025405962,-0.009353431,2.2879343,0.4143437862950058,0.44279907084785136
73728,672.344427061717,1.0,18.692839,100.0,30.973959,-1.0,0.047058824,1.0,0.9252554,0.024364466,0.016997952,0.02832415,-0.011326198,2.2722306,0.40562659846547316,0.45268542199488493
81920,678.274668668395,1.0,19.13211,100.0,31.416443,-1.0,0.06135402,1.0,0.92260265,0.029365074,0.015431313,0.019751025,-0.0043197125,2.2680793,0.39680300893276915,0.45815702867889047
90112,672.0992436028761,1.0,19.273197,100.0,31.603685,-1.0,0.07664155,1.0,0.92084056,0.036144946,0.01536464,0.023006294,-0.0076416535,2.2455099,0.38858988159311086,0.4652314316469322
98304,664.3150142368664,1.0,19.35133,100.0,31.664259,-1.0,0.08991663,1.0,0.9193638,0.042380378,0.018720616,0.024688082,-0.005967465,2.2181995,0.38169908693926163,0.47161572052401746
106496,667.8646668075361,1.0,19.537325,100.0,31.852068,-1.0,0.10938655,1.0,0.91703546,0.04945422,0.018824013,0.023209315,-0.004385301,2.1861806,0.37176644493717664,0.4811529933481153
114688,673.7306378516912,1.0,19.819525,100.0,32.192104,-1.0,0.12923397,1.0,0.91328466,0.05870998,0.01887686,0.019898934,-0.0010220754,2.1653614,0.36077818308146603,0.4900121591106479
122880,677.9473352057003,1.0,20.006712,100.0,32.42813,-1.0,0.14585039,1.0,0.9096567,0.0677774,0.022929966,0.023114994,-0.00018502638,2.115084,0.3514486822720576,0.49729906695040105
131072,678.2579457111968,1.0,20.131409,100.0,32.605625,-1.0,0.1676961,1.0,0.9048188,0.07823416,0.020102337,0.020743985,-0.00064164493,2.0784125,0.33956145768993207,0.5072575663990118
139264,671.5138577887377,1.0,20.379498,100.0,32.87332,-1.0,0.1834337,1.0,0.9007015,0.086521186,0.019287493,0.019586641,-0.00029914884,2.0678687,0.3307387281539139,0.5141724188573946
147456,675.5485667772161,1.0,20.428392,100.0,32.986813,-1.0,0.20328142,1.0,0.8960737,0.09756353,0.030746652,0.022953404,0.0077932496,1.9871908,0.32049499443826474,0.5237764182424917
155648,677.8699343139821,1.0,20.647303,100.0,33.256317,-1.0,0.21918721,1.0,0.89057827,0.106873855,0.023425352,0.018470585,0.0049547665,1.9651976,0.3109926715522985,0.5301798800799467
163840,667.997702428126,1.0,20.881208,100.0,33.560772,-1.0,0.23412699,1.0,0.8847272,0.115432,0.01729439,0.016146366,0.0011480242,2.0069702,0.3017153097798259,0.53584229390681
172032,667.9096249969919,1.0,20.901478,100.0,33.658657,-1.0,0.25332683,1.0,0.8783501,0.12487446,0.020564154,0.019784488,0.00077966484,1.9445559,0.2911732389207667,0.5445000610426077
180224,669.2561591221224,1.0,21.15686,100.0,33.977364,-1.0,0.27868652,1.0,0.8687527,0.13792384,0.02136662,0.018552862,0.0028137565,1.8905225,0.27685546875,0.5555419921875
