timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,70.12416473442781,1.0,16.409664,100.0,28.605515,-1.0,0.006302521,1.0,0.9359544,-0.020537043,0.20576702,0.2063359,-0.000568867,2.3023124,0.43487394957983194,0.4411764705882353
16384,686.63791774147,1.0,17.842403,100.0,29.851997,-1.0,-0.015873017,1.0,0.93057036,-0.012234383,0.09956225,0.099868104,-0.00030585693,2.3021283,0.4410430839002268,0.42517006802721086
24576,672.5352738824848,1.0,17.667645,100.0,29.70343,-1.0,-0.021276595,1.0,0.93060106,-0.017593103,0.033057805,0.033360176,-0.00030236685,2.3022969,0.44387380777696256,0.42259721203228173
32768,670.1804277152925,1.0,17.31297,100.0,29.29337,-1.0,-0.027867096,1.0,0.93363696,-0.01706599,0.028913774,0.03133491,-0.0024211365,2.3021178,0.45016077170418006,0.42229367631296894
40960,674.1827702216148,1.0,17.20375,100.0,29.061745,-1.0,-0.015771527,1.0,0.9353384,-0.013770857,0.022313101,0.030181393,-0.007868292,2.3006861,0.4454390451832907,0.4296675191815857
49152,668.4987687057779,1.0,17.369682,100.0,29.245815,-1.0,-0.0071505182,1.0,0.93512416,-0.005178409,0.01791807,0.028998088,-0.011080016,2.2976482,0.44082946013585983,0.4336789417232749
57344,676.1120335615439,1.0,17.052694,100.0,28.830324,-1.0,0.017765732,1.0,0.9370348,0.0067247394,0.020825133,0.033854797,-0.0130296685,2.288961,0.43029208069858477,0.4480578139114724
65536,663.1499194785888,1.0,17.202063,100.0,29.068523,-1.0,0.038878605,1.0,0.9361082,0.013676165,0.01679717,0.028856587,-0.012059415,2.2792006,0.41946574980163975,0.45834435334567575
73728,668.5842045311947,1.0,17.426401,100.0,29.439978,-1.0,0.06291548,1.0,0.9332325,0.023922043,0.016269097,0.026264584,-0.009995485,2.2625751,0.405982905982906,0.46889838556505226
81920,676.1860394031719,1.0,17.431906,100.0,29.462458,-1.0,0.08972163,1.0,0.9307277,0.034586705,0.018336779,0.028372496,-0.010035716,2.238809,0.3922912205567452,0.48201284796573873
90112,674.4367706983493,1.0,17.653732,100.0,29.69074,-1.0,0.09986212,1.0,0.92907536,0.042086627,0.020648722,0.028409492,-0.007760767,2.2079356,0.3866456568839866,0.48650778018514873
98304,670.1943624872897,1.0,17.753447,100.0,29.848686,-1.0,0.12227867,1.0,0.9261152,0.053675022,0.019711647,0.026252607,-0.006540959,2.1944535,0.3751814223512337,0.4974600870827286
106496,667.5306235502323,1.0,17.77427,100.0,29.935661,-1.0,0.1481357,1.0,0.9223591,0.06339073,0.015172067,0.02566576,-0.010493696,2.1774907,0.3622774605307356,0.5104131676184078
114688,673.4262973403575,1.0,17.89025,100.0,30.156603,-1.0,0.17239755,1.0,0.917093,0.07505626,0.018157817,0.02452137,-0.0063635525,2.1407912,0.34919139582352016,0.5215889464594128
122880,668.1328307961334,1.0,18.057468,100.0,30.421394,-1.0,0.1966317,1.0,0.91128767,0.08438125,0.015692797,0.023217142,-0.0075243423,2.1228485,0.3362387354114345,0.5328704387649579
131072,669.2830007387686,1.0,18.317032,100.0,30.772102,-1.0,0.21500844,1.0,0.9058425,0.09580745,0.01678833,0.021168415,-0.004380085,2.1011105,0.32588532883642496,0.540893760539629
139264,657.5571792136172,1.0,18.48688,100.0,31.038317,-1.0,0.23418143,1.0,0.90012133,0.10763948,0.018052394,0.022400208,-0.0043478133,2.0938463,0.31543892367124016,0.5496203543359531
147456,666.3084107203634,1.0,18.614323,100.0,31.255123,-1.0,0.252218,1.0,0.89400816,0.118967496,0.017800523,0.022277508,-0.004476984,2.0536547,0.3053231939163498,0.5575411913814956
155648,669.9766096827333,1.0,18.779785,100.0,31.476295,-1.0,0.27490234,1.0,0.88629144,0.1289211,0.019930111,0.023152292,-0.003222179,2.0413961,0.2930908203125,0.5679931640625
163840,667.6443384893188,1.0,18.991943,100.0,31.782372,-1.0,0.3031006,1.0,0.87544644,0.14628382,0.018874666,0.020219374,-0.0013447106,2.0638025,0.277587890625,0.5806884765625
172032,675.307465113107,1.0,19.030396,100.0,31.955477,-1.0,0.34204102,1.0,0.86076593,0.16757524,0.020125343,0.022631884,-0.0025065397,2.0051346,0.2579345703125,0.5999755859375
180224,662.7117179568488,1.0,19.28125,100.0,32.280354,-1.0,0.3734131,1.0,0.8462585,0.18625621,0.022453636,0.0221509,0.000302738,1.9581631,0.2410888671875,0.614501953125
188416,668.6859937592205,1.0,19.562378,100.0,32.727745,-1.0,0.40686035,1.0,0.82804644,0.20604444,0.020899545,0.020679671,0.00021987449,1.969923,0.22216796875,0.6290283203125
196608,671.7931305618384,1.0,19.748291,100.0,33.07034,-1.0,0.44213867,1.0,0.8075702,0.22626689,0.023780502,0.022183677,0.0015968251,1.9418985,0.2027587890625,0.6448974609375
204800,662.0469535521393,1.0,19.894043,100.0,33.310528,-1.0,0.47668457,1.0,0.7865094,0.24844229,0.023026517,0.022342626,0.00068388856,1.9392426,0.1845703125,0.6612548828125
212992,673.4698689814763,1.0,20.046265,100.0,33.646908,-1.0,0.51086426,1.0,0.76235217,0.2689033,0.022745656,0.021220563,0.0015250938,1.9127252,0.1656494140625,0.676513671875
221184,670.6534749659118,1.0,20.393188,100.0,34.116817,-1.0,0.536499,1.0,0.7415777,0.28502464,0.021706594,0.019724345,0.0019822498,1.9470525,0.150634765625,0.6871337890625
229376,668.8980902054878,1.0,20.522827,100.0,34.398697,-1.0,0.5645752,1.0,0.71856654,0.3039546,0.023796983,0.020756718,0.0030402637,1.9097688,0.13525390625,0.6998291015625
237568,669.7611132995902,1.0,20.713257,100.0,34.666798,-1.0,0.59191895,1.0,0.6934037,0.3212934,0.022189137,0.020070136,0.0021190015,1.9254236,0.11962890625,0.7115478515625
245760,667.7299323570436,1.0,20.72644,100.0,34.816776,-1.0,0.6151123,1.0,0.6721882,0.33876494,0.02365303,0.020281518,0.003371512,1.929834,0.1075439453125,0.72265625
253952,679.425200479912,1.0,20.942139,100.0,35.129208,-1.0,0.6341553,1.0,0.65219766,0.35525858,0.022491364,0.020262051,0.0022293127,1.9024711,0.0966796875,0.7308349609375
262144,666.9149119369614,1.0,21.149414,100.0,35.477043,-1.0,0.6567383,1.0,0.6262436,0.37078065,0.019890893,0.017420568,0.002470327,1.9467927,0.0833740234375,0.7401123046875
270336,670.6612244579285,1.0,21.274658,100.0,35.676453,-1.0,0.673584,1.0,0.6064798,0.3829989,0.021306064,0.017423317,0.0038827497,1.9541745,0.073974609375,0.74755859375
278528,671.1917570773666,1.0,21.352661,100.0,35.89998,-1.0,0.6916504,1.0,0.58391404,0.39992434,0.023020046,0.018656882,0.004363163,1.9825401,0.0638427734375,0.7554931640625
286720,666.2886678075234,1.0,21.492188,100.0,36.07077,-1.0,0.7011719,1.0,0.57009506,0.41150123,0.019663762,0.018353257,0.0013105037,1.9214096,0.0577392578125,0.7589111328125
294912,665.6718394179612,1.0,21.666138,100.0,36.30549,-1.0,0.7093506,1.0,0.5578107,0.42259777,0.020290121,0.017810969,0.0024791535,1.8834918,0.052490234375,0.7618408203125
303104,666.3397071849091,1.0,21.70642,100.0,36.46428,-1.0,0.71813965,1.0,0.54421055,0.43383136,0.020342924,0.018129066,0.0022138585,1.91171,0.046875,0.7650146484375
311296,667.5608157779627,1.0,21.56189,100.0,36.4364,-1.0,0.7270508,1.0,0.53236157,0.44274393,0.02444421,0.021184174,0.003260036,1.8741273,0.04248046875,0.76953125
319488,671.1782265625064,1.0,21.578735,100.0,36.55713,-1.0,0.7364502,1.0,0.5177508,0.45201254,0.021053545,0.01809816,0.0029553836,1.8539319,0.0369873046875,0.7734375
327680,673.1184602693701,1.0,21.737915,100.0,36.747223,-1.0,0.7408447,1.0,0.5085708,0.45851603,0.019814555,0.016737852,0.0030767024,1.9310966,0.0333251953125,0.774169921875
335872,657.3165865289745,1.0,21.760376,100.0,36.826252,-1.0,0.7486572,1.0,0.4962611,0.46851218,0.020787396,0.019365784,0.0014216099,1.8638816,0.029052734375,0.7777099609375
344064,670.0999546333416,1.0,21.77246,100.0,36.88603,-1.0,0.7525635,1.0,0.4903172,0.47353363,0.022153499,0.019779513,0.0023739852,1.8496555,0.027099609375,0.7796630859375
352256,662.5380175153556,1.0,21.865234,100.0,36.974514,-1.0,0.7545166,1.0,0.48580098,0.475815,0.02111413,0.017097406,0.004016726,1.8503234,0.025390625,0.7799072265625
360448,665.6474660006731,1.0,21.839966,100.0,36.998867,-1.0,0.76000977,1.0,0.47626513,0.48052245,0.020220533,0.018748686,0.0014718478,1.8463633,0.022216796875,0.7822265625
368640,678.3792292755641,1.0,21.883545,100.0,37.03562,-1.0,0.76123047,1.0,0.47328103,0.48310357,0.018846126,0.01787763,0.00096849585,1.8923693,0.0211181640625,0.7823486328125
376832,671.4316209104159,1.0,21.921265,100.0,37.082424,-1.0,0.76220703,1.0,0.47144786,0.4872536,0.02105832,0.018151827,0.0029064922,1.8803661,0.0205078125,0.78271484375
385024,670.7215378582929,1.0,21.99939,100.0,37.199265,-1.0,0.76257324,1.0,0.46890688,0.48887354,0.022209091,0.017546654,0.004662437,1.8603958,0.0194091796875,0.781982421875
