timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,69.7913755333457,1.0,16.409664,100.0,28.605515,-1.0,0.006302521,1.0,0.9359544,-0.020965958,0.24342668,0.24398708,-0.0005604007,2.3023114,0.43487394957983194,0.4411764705882353
16384,686.9431812892847,1.0,17.550999,100.0,29.587505,-1.0,-0.011086474,1.0,0.93104213,-0.00993469,0.11762853,0.11793688,-0.00030833908,2.3021362,0.43902439024390244,0.4279379157427938
24576,672.8557273539634,1.0,17.66373,100.0,29.772657,-1.0,-0.013215859,1.0,0.9299086,-0.017475467,0.033743925,0.03398381,-0.00023988498,2.3022785,0.4390602055800294,0.42584434654919234
32768,670.9890269610561,1.0,17.37123,100.0,29.38078,-1.0,-0.011853448,1.0,0.9330322,-0.016616914,0.029128542,0.03108741,-0.0019588722,2.3021832,0.44127155172413796,0.42941810344827586
40960,674.3809228824038,1.0,17.192356,100.0,29.094398,-1.0,-0.0016985137,1.0,0.9352709,-0.011809464,0.024496714,0.03131693,-0.006820211,2.301134,0.43821656050955415,0.4365180467091295
49152,669.8128558261686,1.0,17.240156,100.0,29.16897,-1.0,-0.0010642072,1.0,0.93548477,-0.00420454,0.020171966,0.030338127,-0.010166159,2.2983904,0.43809861653068466,0.4370344093650231
57344,676.469985156529,1.0,17.4159,100.0,29.378166,-1.0,0.0073664826,1.0,0.93394864,-0.002367371,0.01784409,0.029053457,-0.011209369,2.293078,0.43247391037446287,0.4398403928790669
65536,662.3328966387911,1.0,17.361452,100.0,29.315992,-1.0,0.036305394,1.0,0.93360215,0.008926568,0.017432306,0.030793557,-0.013361251,2.283949,0.4183128670581954,0.4546182594767752
73728,666.752030101716,1.0,17.36639,100.0,29.27211,-1.0,0.05183432,1.0,0.932725,0.019095816,0.019325474,0.031085651,-0.011760179,2.272822,0.41041420118343197,0.4622485207100592
81920,676.7395207387184,1.0,17.43593,100.0,29.4367,-1.0,0.075123414,1.0,0.9297851,0.025104495,0.015332263,0.026162827,-0.010830563,2.2574053,0.39751019532088433,0.4726336123631681
90112,675.3499265610328,1.0,17.780972,100.0,29.84528,-1.0,0.090782955,1.0,0.9271183,0.030966172,0.019141575,0.025708098,-0.0065665217,2.237447,0.38850346878097125,0.47928642220019824
98304,665.6853938736057,1.0,17.78125,100.0,29.904104,-1.0,0.11210029,1.0,0.9248501,0.04351858,0.02141384,0.029380172,-0.007966332,2.2097003,0.37790697674418605,0.49000726744186046
106496,668.2603325581247,1.0,17.939142,100.0,30.126308,-1.0,0.13595524,1.0,0.92147756,0.0535359,0.019871827,0.026772827,-0.0069010034,2.1759815,0.3658247160535684,0.5017799627055433
114688,674.3754167013327,1.0,18.108486,100.0,30.390196,-1.0,0.16225219,1.0,0.91606647,0.06585738,0.016242873,0.024157299,-0.007914424,2.1607227,0.35162569389373516,0.5138778747026169
122880,667.7155289427736,1.0,18.024487,100.0,30.377478,-1.0,0.19117863,1.0,0.911178,0.07858149,0.020617178,0.029474812,-0.008857634,2.1234276,0.3378079362737867,0.5289865761911786
131072,668.4284774332275,1.0,18.292894,100.0,30.752531,-1.0,0.20864926,1.0,0.9056864,0.087480344,0.0171488,0.019472651,-0.002323851,2.1565337,0.32757652344846955,0.5362257792754844
139264,657.7443181350486,1.0,18.553995,100.0,31.113295,-1.0,0.22587983,1.0,0.89982045,0.09640541,0.016738659,0.021824472,-0.005085811,2.1230516,0.31740934029171686,0.5432891743610331
147456,662.2412137933097,1.0,18.612535,100.0,31.279285,-1.0,0.24739914,1.0,0.89314765,0.1083341,0.019926304,0.024619112,-0.0046928064,2.0709178,0.30575995940116724,0.5531590966759705
155648,671.6712098258974,1.0,18.906494,100.0,31.667711,-1.0,0.26416016,1.0,0.88639045,0.11734268,0.016116481,0.020932738,-0.004816259,2.073131,0.295654296875,0.559814453125
163840,670.0585819751933,1.0,19.030396,100.0,31.94329,-1.0,0.29614258,1.0,0.8756665,0.13740389,0.022325743,0.024165623,-0.0018398778,2.0113091,0.2791748046875,0.5753173828125
172032,673.1011071382956,1.0,19.356445,100.0,32.384537,-1.0,0.319458,1.0,0.8649661,0.1503791,0.025464902,0.021896962,0.0035679415,1.9861937,0.265380859375,0.5848388671875
180224,665.0873052390909,1.0,19.514404,100.0,32.684586,-1.0,0.35961914,1.0,0.8479756,0.17107153,0.02544999,0.026261773,-0.0008117808,1.9425889,0.244384765625,0.60400390625
188416,667.3840459075149,1.0,19.627563,100.0,32.943558,-1.0,0.39245605,1.0,0.8320407,0.192838,0.026891816,0.024767373,0.0021244416,1.9410589,0.2269287109375,0.619384765625
196608,664.0161033247845,1.0,19.838745,100.0,33.247055,-1.0,0.42456055,1.0,0.81425434,0.21289918,0.022431506,0.021692213,0.0007392941,1.9919538,0.2093505859375,0.6339111328125
204800,664.7504907553997,1.0,20.10083,100.0,33.608418,-1.0,0.4580078,1.0,0.79377115,0.23464747,0.021904737,0.020942893,0.0009618448,1.9738194,0.19091796875,0.64892578125
212992,667.9527193959998,1.0,20.31311,100.0,33.96171,-1.0,0.48791504,1.0,0.7740925,0.25470257,0.025033982,0.02308475,0.0019492345,1.9255724,0.1746826171875,0.66259765625
221184,673.7365826769319,1.0,20.450073,100.0,34.21818,-1.0,0.52368164,1.0,0.74881136,0.2754792,0.023270227,0.021385066,0.001885162,1.9537687,0.1556396484375,0.6793212890625
229376,669.7996158720637,1.0,20.557373,100.0,34.443638,-1.0,0.55249023,1.0,0.7266405,0.294554,0.023054792,0.022123918,0.0009308739,1.8966649,0.140380859375,0.69287109375
237568,670.0815153349693,1.0,20.819092,100.0,34.836826,-1.0,0.5748291,1.0,0.70538956,0.3109212,0.021328267,0.021091554,0.00023671272,1.9326406,0.1265869140625,0.701416015625
245760,669.4834749137995,1.0,21.146362,100.0,35.251568,-1.0,0.59716797,1.0,0.68364096,0.3252132,0.021089809,0.019966755,0.0011230547,1.9448264,0.1134033203125,0.7105712890625
253952,677.8546621979475,1.0,21.319458,100.0,35.537632,-1.0,0.61779785,1.0,0.66312665,0.3430354,0.021914931,0.020166904,0.0017480275,1.9171185,0.101806640625,0.7196044921875
262144,666.2107670756054,1.0,21.490234,100.0,35.774178,-1.0,0.6331787,1.0,0.64694875,0.3579218,0.024860341,0.021250427,0.0036099167,1.8385594,0.0931396484375,0.726318359375
270336,672.4331911793003,1.0,21.560547,100.0,35.937126,-1.0,0.6550293,1.0,0.62354445,0.3750103,0.024357144,0.021565536,0.0027916052,1.8552407,0.0814208984375,0.7364501953125
278528,676.7883612315657,1.0,21.724365,100.0,36.182995,-1.0,0.6719971,1.0,0.6024908,0.3883037,0.020311879,0.019501634,0.0008102454,1.9409039,0.0712890625,0.7432861328125
