timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,73.97923221352447,1.0,15.185111,100.0,27.248205,-1.0,-0.0020120724,1.0,0.9269039,-0.00028575116,0.056626573,0.05766661,-0.0010400355,2.302185,0.4305835010060362,0.42857142857142855
16384,676.3379205245714,1.0,16.353062,100.0,28.731266,-1.0,0.010204081,1.0,0.93125874,0.007708245,0.045895394,0.047200464,-0.0013050704,2.3002315,0.42857142857142855,0.4387755102040816
24576,672.2904510960443,1.0,16.921623,100.0,29.179174,-1.0,0.025892232,1.0,0.93304247,0.021961717,0.03877906,0.04097366,-0.0021945974,2.2973187,0.42267319804058784,0.44856543037088875
32768,667.7116102835366,1.0,16.955498,100.0,29.216642,-1.0,0.026701571,1.0,0.9327206,0.025057787,0.03647793,0.04161918,-0.0051412517,2.2965708,0.42198952879581153,0.4486910994764398
40960,677.0335899689813,1.0,17.419493,100.0,29.663094,-1.0,0.018892229,1.0,0.9311113,0.018376483,0.028224148,0.036167312,-0.007943165,2.2953267,0.4242164018892228,0.4431086303134392
49152,670.9159708642953,1.0,17.436983,100.0,29.743761,-1.0,0.03626571,1.0,0.9305,0.036413357,0.02544592,0.034184493,-0.008738574,2.2854505,0.41543985637342906,0.451705565529623
57344,670.4474983903089,1.0,17.74347,100.0,30.11944,-1.0,0.05721393,1.0,0.9273137,0.057504047,0.02058415,0.029407062,-0.008822914,2.2703874,0.40298507462686567,0.4601990049751244
65536,668.8443146136024,1.0,17.787888,100.0,30.13382,-1.0,0.07481502,1.0,0.9262435,0.074962996,0.020968065,0.029425565,-0.0084575005,2.2513394,0.3943546177034804,0.46916963551657986
73728,668.1857773629653,1.0,17.817894,100.0,30.058428,-1.0,0.09336251,1.0,0.92565215,0.09424754,0.020168591,0.029925806,-0.009757215,2.2061296,0.3860928762460491,0.47945538536348165
81920,674.7145189262594,1.0,18.019516,100.0,30.178238,-1.0,0.10889333,1.0,0.9230223,0.1109971,0.014653293,0.023621947,-0.008968653,2.1654072,0.3774672876469284,0.4863606121091151
90112,675.5485136492412,1.0,18.1666,100.0,30.378153,-1.0,0.12966721,1.0,0.9194576,0.13169356,0.014185417,0.021706766,-0.007521349,2.1291013,0.36627435064935066,0.49594155844155846
98304,668.7929298939675,1.0,18.582018,100.0,30.813644,-1.0,0.14883102,1.0,0.9139425,0.15062672,0.010436496,0.014004042,-0.003567548,2.07084,0.3543052651587151,0.5031362858772097
106496,666.4117183070182,1.0,18.899786,100.0,31.175592,-1.0,0.1688103,1.0,0.9091919,0.1702802,0.011483482,0.013957782,-0.0024742985,1.9810035,0.3431582708110039,0.5119685602000714
114688,667.6466866109821,1.0,19.327461,100.0,31.656513,-1.0,0.18414366,1.0,0.90407586,0.18525563,0.0109065985,0.012038714,-0.001132116,1.9944086,0.3335592071827884,0.5177028629510418
122880,683.5506494795208,1.0,19.917507,100.0,32.285316,-1.0,0.1942727,1.0,0.8990756,0.19547978,0.013739527,0.00980589,0.003933637,1.7747103,0.32590302635860724,0.5201757240481614
131072,669.5086910235757,1.0,20.238909,100.0,32.685894,-1.0,0.21237977,1.0,0.8931647,0.2130166,0.01159038,0.009525266,0.0020651144,1.750838,0.3152342538008067,0.527614024201055
139264,671.8474208028892,1.0,20.61236,100.0,33.14345,-1.0,0.22546537,1.0,0.8874609,0.22584075,0.016244557,0.008615553,0.0076290052,1.7374471,0.30647803425167536,0.5319434102755026
147456,668.4734075226438,1.0,21.020931,100.0,33.60552,-1.0,0.23928316,1.0,0.88148105,0.23940766,0.010630971,0.0075399317,0.00309104,1.619826,0.2974910394265233,0.5367741935483871
155648,665.150521708667,1.0,21.49681,100.0,34.083828,-1.0,0.24951456,1.0,0.875948,0.24933043,0.01148139,0.00659071,0.004890681,1.5689932,0.2900138696255201,0.5395284327323162
163840,665.7894243156366,1.0,21.860054,100.0,34.46328,-1.0,0.26099196,1.0,0.87049097,0.25996667,0.00979818,0.007032832,0.0027653477,1.3991996,0.2824396782841823,0.54343163538874
172032,665.5966099721002,1.0,22.283932,100.0,34.913116,-1.0,0.27158087,1.0,0.86442274,0.26994935,0.0070652314,0.0052167624,0.0018484688,1.4218737,0.2747009880395216,0.5462818512740509
180224,662.4610040690956,1.0,22.594635,100.0,35.228573,-1.0,0.28296185,1.0,0.8588294,0.2803975,0.01042711,0.0056234896,0.00480362,1.4328372,0.2673466817781136,0.5503085253746379
188416,670.755842916453,1.0,22.93427,100.0,35.52443,-1.0,0.2932193,1.0,0.8536295,0.28993323,0.006142305,0.0056164023,0.0005259027,1.3500719,0.2607208307880269,0.5539401343921808
196608,668.8549127991287,1.0,23.568481,100.0,36.081894,-1.0,0.3112793,1.0,0.84434575,0.30707264,0.008965191,0.0056342892,0.0033309008,1.2541486,0.249267578125,0.560546875
204800,665.325775257593,1.0,24.02002,100.0,36.499004,-1.0,0.32958984,1.0,0.8347397,0.32478094,0.011498058,0.005144526,0.006353532,1.2385573,0.2379150390625,0.5675048828125
212992,670.110239785641,1.0,24.57666,100.0,36.980095,-1.0,0.3421631,1.0,0.82590485,0.33686072,0.01403282,0.004672226,0.009360595,1.2966506,0.228515625,0.5706787109375
221184,675.7892292537617,1.0,25.109497,100.0,37.42469,-1.0,0.35766602,1.0,0.8155021,0.35189444,0.009872931,0.004728348,0.005144583,1.2501986,0.2176513671875,0.5753173828125
229376,671.4716017625599,1.0,25.785278,100.0,37.946938,-1.0,0.3684082,1.0,0.8063276,0.36267784,0.008815969,0.005340979,0.0034749904,1.1763082,0.208740234375,0.5771484375
237568,673.8152095566551,1.0,26.286865,100.0,38.368942,-1.0,0.37890625,1.0,0.79747796,0.37309518,0.005314559,0.005730536,-0.00041597718,1.1677057,0.2003173828125,0.5792236328125
245760,667.5131423575866,1.0,26.880615,100.0,38.823055,-1.0,0.39196777,1.0,0.7870404,0.38573575,0.014239649,0.0052617793,0.00897787,1.0586928,0.1905517578125,0.58251953125
253952,661.477870403139,1.0,27.406616,100.0,39.203293,-1.0,0.40490723,1.0,0.7774849,0.39830402,0.008240699,0.005626495,0.0026142043,1.020916,0.1817626953125,0.586669921875
262144,663.549461007762,1.0,27.99121,100.0,39.647457,-1.0,0.4189453,1.0,0.76532036,0.41149318,0.006484328,0.004480058,0.0020042697,1.0794332,0.171142578125,0.590087890625
270336,669.2897668867029,1.0,28.617554,100.0,40.097286,-1.0,0.43200684,1.0,0.7532585,0.42418596,0.0102047175,0.005702693,0.004502025,1.0742995,0.1610107421875,0.593017578125
278528,673.4516661470047,1.0,29.098389,100.0,40.45399,-1.0,0.4473877,1.0,0.740444,0.4388744,0.0053157895,0.0039674407,0.0013483488,1.0968605,0.1505126953125,0.597900390625
286720,665.1869120342269,1.0,29.64392,100.0,40.801647,-1.0,0.46105957,1.0,0.728331,0.45182952,0.005537004,0.0042989794,0.0012380246,1.0928472,0.1409912109375,0.60205078125
294912,654.8707779739208,1.0,30.198486,100.0,41.139793,-1.0,0.4711914,1.0,0.7180023,0.46132064,0.005908359,0.0036278958,0.0022804635,1.0579294,0.1331787109375,0.6043701171875
303104,680.1717357233964,1.0,30.683838,100.0,41.47917,-1.0,0.48498535,1.0,0.70469904,0.47446764,0.0069142133,0.004716941,0.0021972721,1.0329494,0.1234130859375,0.6083984375
311296,675.8916421781943,1.0,31.14502,100.0,41.77804,-1.0,0.49780273,1.0,0.6922739,0.48689294,0.0037778348,0.004217372,-0.00043953664,1.0739517,0.1146240234375,0.6124267578125
319488,665.5232795656417,1.0,31.628052,100.0,42.123245,-1.0,0.50891113,1.0,0.67958415,0.49736455,0.012710599,0.005309134,0.0074014664,0.9834688,0.10595703125,0.6148681640625
327680,662.9125587560409,1.0,32.073975,100.0,42.41852,-1.0,0.5209961,1.0,0.66662085,0.50908244,0.009968819,0.00433112,0.0056377007,1.1119354,0.097412109375,0.618408203125
335872,670.9657038814822,1.0,32.66638,100.0,42.75428,-1.0,0.529541,1.0,0.6546531,0.5169854,0.006836581,0.003938947,0.0028976346,1.0559272,0.0897216796875,0.6192626953125
344064,668.7678067207395,1.0,33.288574,100.0,43.110504,-1.0,0.5366211,1.0,0.643573,0.5235891,0.010449134,0.0043851756,0.0060639586,1.0337,0.082763671875,0.619384765625
