timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,82.12659313179728,1.0,17.565321,100.0,30.195305,-1.0,0.049881235,1.0,0.93233347,0.04754594,0.04289615,0.04388,-0.0009838502,2.30231,0.41092636579572445,0.46080760095011875
16384,680.1662557528527,1.0,17.367144,100.0,29.301098,-1.0,0.0584344,1.0,0.93439895,0.050911926,0.037873384,0.039023854,-0.0011504681,2.3012042,0.40904079382579933,0.46747519294377066
24576,672.9972707755016,1.0,17.924683,100.0,29.921766,-1.0,0.02759135,1.0,0.93326104,0.022940284,0.03472933,0.036939237,-0.0022099055,2.300282,0.4220730797912006,0.44966442953020136
32768,674.6565850685305,1.0,17.571196,100.0,29.579973,-1.0,0.014729951,1.0,0.9321212,0.011971319,0.031795237,0.038273264,-0.0064780246,2.2992475,0.42716857610474634,0.44189852700491
40960,677.0062698232974,1.0,17.80718,100.0,29.894697,-1.0,0.024379432,1.0,0.9310587,0.02239397,0.020081872,0.029736578,-0.009654706,2.2949743,0.42154255319148937,0.44592198581560283
49152,682.7152134130162,1.0,17.643425,100.0,29.837414,-1.0,0.042268787,1.0,0.9296136,0.039909273,0.020228732,0.03278661,-0.012557882,2.2856421,0.41184971098265893,0.4541184971098266
57344,675.5679191980012,1.0,17.865597,100.0,30.117718,-1.0,0.06389676,1.0,0.9273294,0.060997877,0.013028299,0.024582509,-0.0115542095,2.2730396,0.40006295247088447,0.46395971041863393
65536,670.3281317867338,1.0,17.987831,100.0,30.218422,-1.0,0.090984516,1.0,0.9251683,0.08825252,0.012958761,0.023844365,-0.010885601,2.2517169,0.3866150442477876,0.4775995575221239
73728,674.6994151552545,1.0,18.229692,100.0,30.359802,-1.0,0.105973504,1.0,0.9236089,0.10415151,0.013476894,0.022350524,-0.008873628,2.2134821,0.3791552111972007,0.48512871782054484
81920,677.6145311480137,1.0,18.36636,100.0,30.598595,-1.0,0.12879983,1.0,0.9199344,0.12874167,0.012228106,0.021697648,-0.009469541,2.16776,0.36703445170006754,0.49583427156045934
90112,680.0772152407335,1.0,18.563486,100.0,30.951408,-1.0,0.15435685,1.0,0.91496986,0.15456946,0.007913516,0.015873585,-0.007960069,2.1074271,0.3533195020746888,0.5076763485477178
98304,669.7639593877461,1.0,18.845411,100.0,31.310179,-1.0,0.17758454,1.0,0.9089782,0.17788793,0.00781478,0.013944026,-0.0061292457,2.0524964,0.34009661835748795,0.5176811594202898
106496,675.3470062529628,1.0,19.150408,100.0,31.693567,-1.0,0.20488688,1.0,0.9016896,0.2042358,0.009195945,0.011136502,-0.0019405566,1.9636494,0.32506787330316744,0.5299547511312217
114688,677.6278279492211,1.0,19.358027,100.0,31.975523,-1.0,0.22630954,1.0,0.894965,0.22574794,0.01681758,0.014389648,0.0024279307,1.8576922,0.3129343956602814,0.5392439396507883
122880,680.4020685647732,1.0,19.588697,100.0,32.35309,-1.0,0.25248158,1.0,0.88633883,0.25077087,0.0073918425,0.008453697,-0.0010618533,1.8417947,0.2984309958373359,0.5509125840537944
131072,673.1205042000904,1.0,19.9679,100.0,32.841553,-1.0,0.2704066,1.0,0.878829,0.26810184,0.007958714,0.0077907015,0.0001680124,1.8884159,0.2875267502292877,0.5579333537144604
139264,669.5465252735764,1.0,20.30022,100.0,33.213444,-1.0,0.28542125,1.0,0.8716957,0.28269482,0.013617889,0.007931454,0.005686435,1.6979162,0.27794871794871795,0.5633699633699634
147456,679.8982220229299,1.0,20.668638,100.0,33.617313,-1.0,0.2965624,1.0,0.86563784,0.2936086,0.008942522,0.008086157,0.0008563654,1.6921728,0.2703578472809242,0.5669202592279515
155648,677.2374934855308,1.0,21.04996,100.0,34.022644,-1.0,0.30817267,1.0,0.8592542,0.30462593,0.011903196,0.0076942174,0.0042089773,1.5228357,0.26255769752918817,0.570730382840076
163840,668.70464264578,1.0,21.423315,100.0,34.4141,-1.0,0.31922722,1.0,0.853248,0.3150754,0.012333989,0.0062342854,0.0060997037,1.4133028,0.25535550006571167,0.5745827309764753
172032,674.4993672496026,1.0,21.691654,100.0,34.742622,-1.0,0.3324047,1.0,0.84618175,0.3277926,0.012227935,0.0063648717,0.005863063,1.4561251,0.24705584399138913,0.5794605546410029
180224,671.269541897248,1.0,21.960598,100.0,35.061047,-1.0,0.34312287,1.0,0.8395425,0.33817446,0.0123217935,0.006116027,0.0062057655,1.4811385,0.23972099853157122,0.582843857072932
188416,673.1469313640566,1.0,22.383667,100.0,35.514862,-1.0,0.36535645,1.0,0.8270548,0.35963225,0.015254748,0.0052061346,0.010048615,1.5003544,0.22607421875,0.5914306640625
196608,674.6202639053676,1.0,22.72754,100.0,35.887344,-1.0,0.38452148,1.0,0.8157056,0.3782138,0.027888844,0.0065320632,0.02135678,1.3161786,0.21435546875,0.598876953125
204800,674.7317565999372,1.0,23.239014,100.0,36.395817,-1.0,0.40527344,1.0,0.8021039,0.39810374,0.011138396,0.0060569188,0.0050814785,1.3192637,0.201171875,0.6064453125
212992,672.5471609769351,1.0,23.64392,100.0,36.831173,-1.0,0.42333984,1.0,0.7893221,0.41543126,0.0046697357,0.005444727,-0.00077499123,1.3443906,0.189453125,0.61279296875
221184,669.6817720101722,1.0,24.135254,100.0,37.241066,-1.0,0.4465332,1.0,0.7732861,0.4372958,0.014899167,0.004989054,0.009910113,1.3049436,0.1754150390625,0.6219482421875
229376,666.4102060685607,1.0,24.592896,100.0,37.655807,-1.0,0.4654541,1.0,0.75923866,0.45575964,0.0074843015,0.0050337864,0.002450516,1.2210361,0.163818359375,0.6292724609375
