timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,73.73203689680506,1.0,17.565321,100.0,30.195305,-1.0,0.049881235,1.0,0.93233347,0.025759531,0.06618224,0.06671895,-0.00053671235,2.3024125,0.41092636579572445,0.46080760095011875
16384,675.5946318760833,1.0,18.528456,100.0,30.859022,-1.0,0.04413473,1.0,0.9297777,0.030223988,0.039177135,0.040699355,-0.0015222206,2.3023133,0.41114982578397213,0.45528455284552843
24576,668.1649355533872,1.0,18.112623,100.0,30.347075,-1.0,0.030990174,1.0,0.933839,0.02083506,0.028854847,0.03205884,-0.0032039923,2.3015563,0.42101284958427815,0.4520030234315949
32768,670.0297835576715,1.0,17.862452,100.0,30.015156,-1.0,0.026067665,1.0,0.9348656,0.013861618,0.023408497,0.028246056,-0.0048375595,2.3002386,0.4242928452579035,0.45036051026067664
40960,668.8737403795864,1.0,18.16009,100.0,30.412132,-1.0,0.031838566,1.0,0.9324107,0.02204211,0.016129728,0.025237558,-0.00910783,2.2965455,0.4192825112107623,0.45112107623318387
49152,678.6032967494378,1.0,18.389582,100.0,30.659666,-1.0,0.042280104,1.0,0.93002933,0.027521314,0.015067867,0.023971349,-0.008903485,2.2880445,0.41223103057757643,0.4545111362778407
57344,672.0205697752966,1.0,18.37504,100.0,30.706839,-1.0,0.063533224,1.0,0.9281388,0.035076864,0.015452583,0.024557542,-0.00910496,2.2791634,0.40097244732576987,0.46450567260940034
65536,664.8916421168329,1.0,18.40701,100.0,30.657831,-1.0,0.080553986,1.0,0.92512846,0.041983183,0.012432689,0.025028998,-0.012596308,2.268036,0.39089881288863765,0.4714527981910684
73728,662.0160845315431,1.0,18.77184,100.0,30.94924,-1.0,0.090184994,1.0,0.9232279,0.046138473,0.00947146,0.020127766,-0.0106563065,2.2607732,0.3851490236382323,0.47533401849948614
81920,669.7655913299393,1.0,18.858366,100.0,30.982012,-1.0,0.105762556,1.0,0.9216804,0.05559108,0.0145152435,0.023889165,-0.009373921,2.2336605,0.37745892154593846,0.48322147651006714
90112,670.3175784027338,1.0,18.968214,100.0,31.127771,-1.0,0.12290739,1.0,0.9186806,0.06658694,0.010122569,0.020533103,-0.010410534,2.228331,0.3680864589955499,0.4909938546302183
98304,662.2879201078852,1.0,18.938953,100.0,31.035614,-1.0,0.14670543,1.0,0.9162555,0.07902362,0.014051281,0.023053827,-0.009002545,2.1844459,0.3571705426356589,0.5038759689922481
106496,666.1466902629667,1.0,19.119625,100.0,31.27598,-1.0,0.1635345,1.0,0.91221094,0.08980916,0.013193848,0.019178938,-0.005985093,2.1627913,0.3476689555475244,0.5112034694615106
114688,670.0472138830784,1.0,18.9995,100.0,31.269104,-1.0,0.19187209,1.0,0.90771383,0.10963599,0.015194718,0.02306645,-0.007871733,2.1124487,0.3344437041972019,0.5263157894736842
122880,674.0693430379132,1.0,19.11634,100.0,31.492098,-1.0,0.21610634,1.0,0.90116256,0.124671206,0.011858933,0.016872782,-0.0050138496,2.1292129,0.32134480062548865,0.5374511336982017
131072,667.5444224082303,1.0,19.194237,100.0,31.62547,-1.0,0.2395236,1.0,0.89459294,0.13870227,0.018373163,0.018366443,6.7205983e-06,2.0646865,0.30907219526540214,0.5485957947360682
139264,670.9018357701027,1.0,19.30839,100.0,31.885387,-1.0,0.26128763,1.0,0.8872538,0.1540638,0.014035711,0.016037362,-0.0020016506,2.0592742,0.2971014492753623,0.5583890746934225
147456,675.3194504076388,1.0,19.454895,100.0,32.17269,-1.0,0.2812293,1.0,0.8800003,0.16898263,0.017462788,0.015323257,0.0021395297,2.033027,0.2861306133262684,0.5673599152205591
155648,677.5565391418381,1.0,19.69637,100.0,32.475887,-1.0,0.29677582,1.0,0.8731516,0.17953028,0.013537077,0.012878158,0.0006589185,2.0363717,0.27684691546077683,0.5736227468900736
163840,673.0566734880448,1.0,19.930298,100.0,32.80399,-1.0,0.3157959,1.0,0.86447597,0.19222417,0.013763227,0.013435205,0.00032802252,2.0062926,0.265625,0.5814208984375
172032,669.2932086791861,1.0,20.014648,100.0,33.01727,-1.0,0.34692383,1.0,0.8515297,0.21400371,0.02074496,0.015616395,0.0051285652,1.9739614,0.249267578125,0.59619140625
180224,673.4120298762815,1.0,20.228394,100.0,33.372375,-1.0,0.37402344,1.0,0.8379424,0.23356666,0.017765082,0.013635693,0.004129388,1.9665645,0.2340087890625,0.6080322265625
188416,675.3386702397779,1.0,20.330078,100.0,33.617397,-1.0,0.40637207,1.0,0.821033,0.2560379,0.018486211,0.014913321,0.003572888,1.9738684,0.2164306640625,0.622802734375
196608,675.2854069122787,1.0,20.43628,100.0,33.85885,-1.0,0.4486084,1.0,0.7973623,0.28343162,0.020560024,0.017043293,0.0035167327,1.9434867,0.1942138671875,0.642822265625
204800,677.3658501908063,1.0,20.762573,100.0,34.278408,-1.0,0.47009277,1.0,0.7817712,0.3004989,0.015485968,0.01184193,0.0036440368,1.9424856,0.1810302734375,0.651123046875
212992,670.0841419908968,1.0,20.82898,100.0,34.48115,-1.0,0.5032959,1.0,0.7592135,0.3231088,0.01942372,0.01516937,0.0042543486,1.9111643,0.1632080078125,0.66650390625
221184,671.3104215582159,1.0,20.89624,100.0,34.711998,-1.0,0.5377197,1.0,0.73423743,0.34884596,0.017147271,0.016027065,0.0011202046,1.8764675,0.145263671875,0.6829833984375
