timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,75.4828216430836,1.0,17.565321,100.0,30.195305,-1.0,0.049881235,1.0,0.93233347,0.021424966,0.1825676,0.18314603,-0.0005784374,2.3023276,0.41092636579572445,0.46080760095011875
16384,679.9775132336387,1.0,19.226942,100.0,31.461382,-1.0,0.058252428,1.0,0.92379797,0.023069555,0.07924886,0.079039745,0.00020911917,2.3023667,0.39927184466019416,0.4575242718446602
24576,673.4713738283621,1.0,19.227419,100.0,31.6662,-1.0,0.02016129,1.0,0.9230455,0.008088237,0.030438324,0.030346684,9.164376e-05,2.3023415,0.4161290322580645,0.43629032258064515
32768,675.4531225672887,1.0,18.219471,100.0,30.501314,-1.0,0.002813731,1.0,0.9312271,0.0066966913,0.030447751,0.031505905,-0.001058155,2.3024387,0.4321890827236916,0.4350028137310073
40960,675.4568139387354,1.0,18.376997,100.0,30.628683,-1.0,0.00091282517,1.0,0.9302459,0.004568746,0.019886523,0.023871,-0.0039844746,2.3021288,0.43222272934732997,0.43313555454130537
49152,676.7556623815193,1.0,18.349415,100.0,30.55571,-1.0,0.0109310215,1.0,0.9288042,0.011372342,0.020190537,0.027873594,-0.007683057,2.3001163,0.42593290614398793,0.43686392762909915
57344,675.0619199759868,1.0,18.27449,100.0,30.50472,-1.0,0.013579049,1.0,0.9293556,0.009793477,0.01693239,0.027517121,-0.010584729,2.296648,0.4251535725832525,0.43873262204978986
65536,667.2980093451564,1.0,18.276829,100.0,30.430473,-1.0,0.024936957,1.0,0.9287869,0.014088747,0.018340608,0.029652528,-0.011311919,2.2876108,0.4191650322219109,0.44410198935275985
73728,670.4655261016793,1.0,18.36095,100.0,30.388744,-1.0,0.035794742,1.0,0.9292737,0.015112401,0.016079847,0.027284574,-0.011204727,2.280648,0.41451814768460576,0.4503128911138924
81920,675.9855080666874,1.0,18.30925,100.0,30.334064,-1.0,0.04929102,1.0,0.9292077,0.022643495,0.017857883,0.028104829,-0.010246944,2.263955,0.4082826918748593,0.4575737114562233
90112,672.4714488192585,1.0,18.381031,100.0,30.446062,-1.0,0.067337304,1.0,0.92767763,0.029738465,0.016059564,0.025123715,-0.009064149,2.2596817,0.39889139807021146,0.4662287004721823
98304,662.6703451451043,1.0,18.406391,100.0,30.45747,-1.0,0.08421053,1.0,0.92544174,0.03723462,0.017726805,0.027982794,-0.010255991,2.223631,0.3896616541353383,0.47387218045112783
106496,671.782360252955,1.0,18.487946,100.0,30.527645,-1.0,0.10552061,1.0,0.9231726,0.04585433,0.020589653,0.025269853,-0.0046801977,2.196642,0.3789308176100629,0.4844514325646401
