timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,68.78315384119895,1.0,16.409664,100.0,28.605515,-1.0,0.006302521,1.0,0.9359544,0.005183302,0.055439986,0.056201357,-0.00076137215,2.302017,0.43487394957983194,0.4411764705882353
16384,683.6038102170063,1.0,16.804255,100.0,28.871431,-1.0,-0.0063829785,1.0,0.9362452,-0.0041007805,0.04806953,0.04893798,-0.0008684483,2.300341,0.44148936170212766,0.4351063829787234
24576,666.9318569414839,1.0,17.55621,100.0,29.699644,-1.0,-0.011021308,1.0,0.9322512,-0.009547869,0.03870681,0.03972532,-0.0010185108,2.297278,0.44011756061719326,0.429096252755327
32768,672.3466373273963,1.0,17.298056,100.0,29.398539,-1.0,-0.014038877,1.0,0.93343085,-0.012689645,0.03833092,0.04219483,-0.0038639035,2.2935846,0.4427645788336933,0.4287257019438445
40960,679.1329029134371,1.0,17.355528,100.0,29.471304,-1.0,-0.0072556552,1.0,0.9319292,-0.0060306117,0.030924566,0.038821142,-0.007896579,2.29206,0.4379001280409731,0.430644472897994
49152,670.3272948271721,1.0,17.049665,100.0,29.046185,-1.0,-0.009862628,1.0,0.93383133,-0.007645704,0.03219668,0.04133466,-0.0091379825,2.2770908,0.4410003522367031,0.4311377245508982
57344,679.3149181044637,1.0,17.102053,100.0,29.128191,-1.0,0.01147343,1.0,0.93405193,0.013759683,0.022792652,0.032935347,-0.010142693,2.265759,0.4305555555555556,0.4420289855072464
65536,661.7288855697767,1.0,17.094528,100.0,29.115902,-1.0,0.039800994,1.0,0.93405926,0.041296642,0.02059027,0.031986892,-0.011396623,2.2422566,0.4171249018067557,0.4569258968316313
73728,664.9808300398049,1.0,17.165457,100.0,29.205938,-1.0,0.06093274,1.0,0.93221855,0.062336504,0.016762491,0.026137097,-0.0093746055,2.2200258,0.40590578861026483,0.46683852823998123
81920,672.6004013591408,1.0,17.271917,100.0,29.341679,-1.0,0.079176396,1.0,0.9298771,0.08095142,0.015636012,0.026010651,-0.010374639,2.179441,0.39588197834854594,0.4750583740182551
90112,674.9599306868233,1.0,17.359312,100.0,29.51857,-1.0,0.1063624,1.0,0.9265733,0.10834563,0.012837449,0.022725873,-0.0098884255,2.1298144,0.38174434345387737,0.4881067491781087
98304,667.9222320327017,1.0,17.52901,100.0,29.636782,-1.0,0.13019341,1.0,0.9236961,0.13271399,0.010421533,0.019015782,-0.008594247,2.0476327,0.36998567335243554,0.5001790830945558
106496,668.0017283412642,1.0,17.752892,100.0,29.953667,-1.0,0.15741827,1.0,0.9180306,0.15931594,0.008938951,0.01332402,-0.00438507,1.9772891,0.3550712489522213,0.5124895222129087
114688,665.619032602931,1.0,18.015669,100.0,30.282785,-1.0,0.17679645,1.0,0.9130892,0.17898913,0.008301406,0.013143733,-0.004842327,1.8899853,0.3440962329851219,0.5208926875593543
122880,667.9275684187755,1.0,18.291512,100.0,30.688362,-1.0,0.20047912,1.0,0.9060161,0.20198835,0.009458888,0.0102410745,-0.00078218576,1.8760233,0.3302889654139841,0.5307680790537506
131072,667.3311096691867,1.0,18.629608,100.0,31.143978,-1.0,0.21934839,1.0,0.89951724,0.2205276,0.008747358,0.009069966,-0.00032260764,1.7956562,0.31894827093455275,0.5382966561874821
139264,667.4717513741261,1.0,18.855394,100.0,31.5157,-1.0,0.24037546,1.0,0.89194894,0.24079528,0.008962978,0.008406059,0.0005569183,1.6461993,0.30648891307305126,0.5468643721942593
147456,664.5685347419096,1.0,19.145676,100.0,31.879599,-1.0,0.25738177,1.0,0.8854542,0.2567691,0.010966883,0.007483431,0.0034834528,1.6361744,0.29644630258688265,0.5538280637575124
155648,655.4643916257872,1.0,19.480677,100.0,32.313667,-1.0,0.27365118,1.0,0.8785872,0.27209282,0.007829942,0.0074037644,0.00042617775,1.6647198,0.2865746549560853,0.5602258469259724
163840,673.1503074386673,1.0,19.89856,100.0,32.768417,-1.0,0.28466797,1.0,0.87277573,0.28285575,0.011661452,0.0074286265,0.0042328252,1.5996633,0.279052734375,0.563720703125
172032,675.5722494041411,1.0,20.253906,100.0,33.212074,-1.0,0.30895996,1.0,0.8620004,0.3064584,0.009742826,0.006353028,0.003389799,1.5938499,0.2647705078125,0.57373046875
180224,666.0605205108754,1.0,20.781128,100.0,33.789104,-1.0,0.3314209,1.0,0.85032105,0.32837123,0.011259735,0.006373797,0.004885938,1.5750152,0.250732421875,0.5821533203125
188416,664.6233219221385,1.0,21.08081,100.0,34.17477,-1.0,0.35388184,1.0,0.83875084,0.35030326,0.0091050835,0.006337971,0.002767114,1.490798,0.2374267578125,0.59130859375
196608,668.776931551386,1.0,21.434937,100.0,34.61651,-1.0,0.38232422,1.0,0.82343596,0.37768334,0.0075510563,0.005423087,0.0021279692,1.4913784,0.220947265625,0.603271484375
204800,669.125592792146,1.0,21.694458,100.0,34.963272,-1.0,0.41333008,1.0,0.8065031,0.4076991,0.0082576405,0.0061813365,0.0020763034,1.5498478,0.2039794921875,0.6173095703125
212992,676.7740709255172,1.0,22.077393,100.0,35.417416,-1.0,0.4399414,1.0,0.7898318,0.43376234,0.013572151,0.0065474566,0.0070246942,1.5121688,0.188720703125,0.628662109375
221184,671.1365109089422,1.0,22.311646,100.0,35.744186,-1.0,0.46862793,1.0,0.7710219,0.4616215,0.010921639,0.0064139403,0.004507699,1.3984201,0.1727294921875,0.641357421875
229376,669.3721579933706,1.0,22.805054,100.0,36.272495,-1.0,0.4934082,1.0,0.7520841,0.4853459,0.009264205,0.0057692723,0.0034949314,1.3386331,0.1578369140625,0.6512451171875
237568,666.5936247284061,1.0,23.169067,100.0,36.67365,-1.0,0.52124023,1.0,0.7305672,0.512028,0.008436085,0.005406421,0.0030296638,1.3754131,0.14208984375,0.663330078125
245760,659.9613690707057,1.0,23.400879,100.0,37.00663,-1.0,0.55041504,1.0,0.7058263,0.539924,0.007818848,0.0057280506,0.0020907973,1.3245001,0.1253662109375,0.67578125
253952,678.7172629613268,1.0,23.752808,100.0,37.383114,-1.0,0.57141113,1.0,0.68574214,0.5598612,0.010129175,0.0057122745,0.0044169007,1.1917183,0.1126708984375,0.68408203125
262144,668.6489723598532,1.0,24.153076,100.0,37.82713,-1.0,0.5911865,1.0,0.66437346,0.57908386,0.010782085,0.0051805703,0.005601514,1.356456,0.099853515625,0.6910400390625
270336,672.8146724530735,1.0,24.523315,100.0,38.241432,-1.0,0.6101074,1.0,0.6433519,0.5972384,0.011322093,0.0057137073,0.0056083854,1.2630525,0.0880126953125,0.6981201171875
278528,670.2064937925162,1.0,24.830933,100.0,38.582493,-1.0,0.6278076,1.0,0.6232579,0.61418563,0.012930085,0.0056651104,0.007264975,1.2893164,0.077392578125,0.7052001953125
286720,667.0346068963905,1.0,25.158081,100.0,38.933136,-1.0,0.64538574,1.0,0.60139465,0.6307458,0.011737689,0.0050806934,0.0066569946,1.2487857,0.06640625,0.7117919921875
294912,660.5344350219101,1.0,25.42041,100.0,39.244053,-1.0,0.6608887,1.0,0.58190787,0.6453558,0.012949205,0.006408454,0.0065407516,1.2358699,0.0572509765625,0.7181396484375
303104,661.8955953460063,1.0,25.726929,100.0,39.563576,-1.0,0.67529297,1.0,0.5616616,0.65906817,0.01131309,0.005099267,0.006213824,1.1987219,0.048095703125,0.723388671875
311296,668.1938207780846,1.0,25.968994,100.0,39.869057,-1.0,0.68688965,1.0,0.54350215,0.66942257,0.010355696,0.005013288,0.005342409,1.2669067,0.0401611328125,0.72705078125
319488,668.2345476002107,1.0,26.158081,100.0,40.112293,-1.0,0.6932373,1.0,0.53263897,0.6754056,0.00957959,0.004417423,0.0051621664,1.1954288,0.0355224609375,0.728759765625
327680,672.1685075896834,1.0,26.35315,100.0,40.362232,-1.0,0.70080566,1.0,0.51959586,0.68190116,0.012854472,0.0048327763,0.008021696,1.2010385,0.0301513671875,0.73095703125
335872,656.03807585393,1.0,26.445557,100.0,40.5067,-1.0,0.70654297,1.0,0.51093143,0.6871376,0.008376441,0.00497866,0.003397781,1.1937463,0.02685546875,0.7333984375
344064,664.5029357000133,1.0,26.417725,100.0,40.575798,-1.0,0.7128906,1.0,0.5013067,0.69293,0.0125115365,0.0056279683,0.0068835686,1.1584669,0.0233154296875,0.7362060546875
352256,661.0027959707763,1.0,26.581055,100.0,40.70655,-1.0,0.71484375,1.0,0.49704632,0.69461644,0.012245879,0.0050614984,0.0071843807,1.2299675,0.0216064453125,0.7364501953125
360448,662.2114242478037,1.0,26.386475,100.0,40.614784,-1.0,0.72216797,1.0,0.48859727,0.7013749,0.009297762,0.0048330873,0.0044646747,1.1696055,0.01904296875,0.7412109375
368640,673.8160023929671,1.0,26.28186,100.0,40.59919,-1.0,0.7252197,1.0,0.48418215,0.70478123,0.00991829,0.0048310794,0.00508721,1.1014051,0.017578125,0.7427978515625
376832,666.1839000699479,1.0,25.928345,100.0,40.46061,-1.0,0.73083496,1.0,0.47745705,0.71034324,0.0066962577,0.004985256,0.0017110012,1.0962167,0.015625,0.7464599609375
385024,671.147142533147,1.0,25.871094,100.0,40.488987,-1.0,0.73339844,1.0,0.47363886,0.7129816,0.009376245,0.0045795348,0.004796711,1.1088977,0.014404296875,0.747802734375
393216,656.0700685113451,1.0,25.606323,100.0,40.36755,-1.0,0.73864746,1.0,0.4678956,0.71807486,0.010301271,0.004545775,0.005755497,1.1659868,0.012939453125,0.7515869140625
401408,670.7735598415197,1.0,25.408203,100.0,40.27475,-1.0,0.7418213,1.0,0.4646897,0.7211311,0.015429692,0.0054053217,0.010024372,1.027026,0.01220703125,0.7540283203125
409600,672.8936377559187,1.0,25.358276,100.0,40.299892,-1.0,0.7423096,1.0,0.46364608,0.7219406,0.010164587,0.0044647986,0.0056997878,1.2042699,0.0118408203125,0.754150390625
417792,669.1677625703031,1.0,25.281982,100.0,40.270702,-1.0,0.74438477,1.0,0.46043953,0.7238781,0.014028552,0.004522927,0.009505627,1.0638473,0.0108642578125,0.7552490234375
425984,666.3641184005402,1.0,25.205566,100.0,40.258617,-1.0,0.7458496,1.0,0.45832932,0.7254401,0.009770719,0.004326527,0.005444192,1.0786262,0.01025390625,0.756103515625
434176,665.765003586846,1.0,25.1344,100.0,40.258194,-1.0,0.7470703,1.0,0.45606932,0.727062,0.017560234,0.004312415,0.013247821,1.1157984,0.009521484375,0.756591796875
442368,669.619779315728,1.0,25.06665,100.0,40.276173,-1.0,0.7475586,1.0,0.45473194,0.72787124,0.0049370015,0.0040034205,0.0009335809,1.1242933,0.009033203125,0.756591796875
450560,672.4070437248535,1.0,25.114868,100.0,40.324425,-1.0,0.7468262,1.0,0.45539802,0.7273602,0.0104400115,0.0047418815,0.005698129,1.1473947,0.0091552734375,0.7559814453125
458752,666.790355692864,1.0,24.864502,100.0,40.211723,-1.0,0.7498779,1.0,0.45319232,0.73090136,0.007903821,0.0050309924,0.0028728296,1.094168,0.0089111328125,0.7587890625
466944,674.8570708815674,1.0,24.719116,100.0,40.13316,-1.0,0.75097656,1.0,0.45204508,0.7323719,0.007311904,0.0049163946,0.0023955093,1.0543233,0.0086669921875,0.7596435546875
475136,664.8566734954959,1.0,24.583496,100.0,40.043198,-1.0,0.75183105,1.0,0.45183983,0.7331352,0.008040312,0.0051431023,0.00289721,1.2432116,0.0087890625,0.7606201171875
483328,669.4110201517825,1.0,24.353271,100.0,39.915363,-1.0,0.7545166,1.0,0.44979012,0.7360142,0.012261361,0.004145668,0.008115693,1.2147154,0.008544921875,0.7630615234375
491520,665.2702281638681,1.0,24.13684,100.0,39.792812,-1.0,0.7576904,1.0,0.4466148,0.73894465,0.0082840165,0.004155838,0.004128178,1.1591835,0.0079345703125,0.765625
499712,667.2493238805885,1.0,24.116943,100.0,39.813183,-1.0,0.75720215,1.0,0.4468962,0.7387496,0.009269471,0.004663376,0.004606095,1.2071049,0.0079345703125,0.76513671875
