timestep,fps,ep_len_min,ep_len_mean,ep_len_max,ep_len_std,return_min,return_mean,return_max,return_std,disc_return_mean,total_loss,value_loss,actor_loss,entropy,min_return_rate,max_return_rate
8192,80.13768311083999,1.0,17.565321,100.0,30.195305,-1.0,0.049881235,1.0,0.93233347,0.03976089,0.040886324,0.041840017,-0.0009536902,2.30231,0.41092636579572445,0.46080760095011875
16384,680.1501260326197,1.0,18.118778,100.0,30.273203,-1.0,0.054298643,1.0,0.9304998,0.027709398,0.03371691,0.03533307,-0.0016161592,2.30124,0.4072398190045249,0.46153846153846156
24576,672.128759254947,1.0,18.242378,100.0,30.537924,-1.0,0.02972561,1.0,0.9296277,0.0159579,0.02948713,0.0332665,-0.00377937,2.300525,0.4176829268292683,0.44740853658536583
32768,675.79378825524,1.0,17.809052,100.0,30.06204,-1.0,0.03807947,1.0,0.9315338,0.024568949,0.028338218,0.03528601,-0.006947795,2.2957082,0.4155629139072848,0.45364238410596025
40960,676.301364859767,1.0,18.339718,100.0,30.505873,-1.0,0.033287734,1.0,0.9294714,0.024897851,0.017583098,0.025576424,-0.0079933265,2.2917616,0.4158686730506156,0.449156406748746
49152,680.7552852748935,1.0,18.379583,100.0,30.566526,-1.0,0.04536862,1.0,0.9269247,0.038411863,0.016922912,0.028061694,-0.011138782,2.281066,0.40793950850661626,0.4533081285444234
57344,675.4789630147288,1.0,18.487606,100.0,30.696575,-1.0,0.06327462,1.0,0.92577165,0.058026228,0.012851067,0.02466122,-0.011810155,2.263896,0.3988910632746249,0.46216568819308546
65536,670.9321634186839,1.0,18.523945,100.0,30.695507,-1.0,0.08893957,1.0,0.92356867,0.080376826,0.012396557,0.023400392,-0.011003835,2.2465947,0.38597491448118587,0.4749144811858609
73728,671.3481580223355,1.0,18.315804,100.0,30.507269,-1.0,0.113698974,1.0,0.9222709,0.10473553,0.011419803,0.025046468,-0.013626666,2.2239604,0.3749060856498873,0.4886050588529927
81920,677.0861154079607,1.0,18.617338,100.0,30.774406,-1.0,0.13769442,1.0,0.91883665,0.12675333,0.0067149317,0.017541017,-0.010826087,2.1986814,0.3627630375114364,0.5004574565416285
90112,676.984020474391,1.0,18.94844,100.0,31.226068,-1.0,0.15892214,1.0,0.91339,0.14595291,0.006661549,0.013603001,-0.0069414517,2.1884043,0.3503076596647571,0.5092297899427116
98304,668.2863144754116,1.0,19.067135,100.0,31.470972,-1.0,0.19262294,1.0,0.90631413,0.1743277,0.0074780528,0.014167976,-0.0066899215,2.0982637,0.3329430132708821,0.5255659640905542
106496,675.3580770089791,1.0,19.258383,100.0,31.7243,-1.0,0.21829446,1.0,0.89910907,0.19537894,0.00589261,0.012474529,-0.0065819193,2.0646117,0.31887755102040816,0.5371720116618076
114688,673.1650254095283,1.0,19.489431,100.0,32.04266,-1.0,0.24548244,1.0,0.8903875,0.2178764,0.0071404865,0.010854809,-0.0037143212,2.0244927,0.30378452096829184,0.5492669621547903
122880,679.827315582477,1.0,19.682133,100.0,32.379612,-1.0,0.26840663,1.0,0.88238895,0.23785202,0.009372644,0.009302856,6.978813e-05,1.9958934,0.2911229257290156,0.5595295633961657
131072,676.672429874756,1.0,20.040693,100.0,32.799255,-1.0,0.28562653,1.0,0.87491083,0.251754,0.008174699,0.008580444,-0.00040574506,1.9386275,0.2807125307125307,0.5663390663390664
139264,668.6777172663515,1.0,20.138206,100.0,32.995285,-1.0,0.30882138,1.0,0.8661936,0.2697517,0.011660134,0.009565062,0.0020950728,1.8680658,0.2684202877488737,0.5772416799883738
147456,671.782885625864,1.0,20.348364,100.0,33.2709,-1.0,0.3239456,1.0,0.85931814,0.2835081,0.01296824,0.009839301,0.00312894,1.7972225,0.2597114317425083,0.5836570477247502
155648,674.2201555922023,1.0,20.539412,100.0,33.541557,-1.0,0.33996814,1.0,0.8514227,0.2969811,0.010400839,0.007746101,0.0026547383,1.8204753,0.2502653927813164,0.5902335456475584
163840,672.2317227782914,1.0,20.879063,100.0,33.92603,-1.0,0.3520604,1.0,0.8444766,0.30698186,0.010880707,0.0064495397,0.004431168,1.7684549,0.24251343742001535,0.59457384182237
172032,667.8208568960958,1.0,21.076754,100.0,34.16514,-1.0,0.36617467,1.0,0.8369465,0.31792697,0.018198427,0.0071778055,0.011020621,1.6484251,0.23419434194341943,0.6003690036900369
180224,671.6614806616417,1.0,21.437378,100.0,34.539436,-1.0,0.38830566,1.0,0.8245649,0.33591807,0.0118410885,0.0068968264,0.004944263,1.6917783,0.22119140625,0.6094970703125
188416,669.0687710376851,1.0,21.711426,100.0,34.874123,-1.0,0.40979004,1.0,0.81199914,0.35479012,0.010667868,0.005990873,0.0046769944,1.6636479,0.208740234375,0.6185302734375
196608,673.1760511211749,1.0,22.128418,100.0,35.31134,-1.0,0.43066406,1.0,0.7982997,0.37245953,0.014111903,0.006529328,0.007582574,1.6335948,0.196044921875,0.626708984375
204800,672.2325250445206,1.0,22.497314,100.0,35.70168,-1.0,0.453125,1.0,0.78296685,0.39002544,0.0119402995,0.0057203337,0.0062199654,1.6135714,0.1826171875,0.6357421875
212992,667.4791422446958,1.0,22.72998,100.0,35.953754,-1.0,0.48815918,1.0,0.7599319,0.41730195,0.008765555,0.006146856,0.002618699,1.5362514,0.163818359375,0.6519775390625
221184,664.3599196884059,1.0,23.021362,100.0,36.348248,-1.0,0.52001953,1.0,0.73592883,0.44490302,0.009849305,0.0077439426,0.002105363,1.5670068,0.14599609375,0.666015625
229376,660.2216241752403,1.0,23.016846,100.0,36.500206,-1.0,0.55773926,1.0,0.7073389,0.47504365,0.013449381,0.008177271,0.00527211,1.4796684,0.1268310546875,0.6845703125
237568,672.1840768591611,1.0,23.230347,100.0,36.803825,-1.0,0.5826416,1.0,0.6855487,0.49665284,0.0083314115,0.0060096695,0.0023217415,1.4487785,0.1134033203125,0.696044921875
245760,663.7627091291037,1.0,23.549438,100.0,37.175095,-1.0,0.6035156,1.0,0.6636689,0.51260483,0.0103533035,0.0063328715,0.004020432,1.519157,0.1005859375,0.7041015625
253952,670.9229141778202,1.0,23.82788,100.0,37.539974,-1.0,0.626709,1.0,0.63857096,0.530486,0.009497453,0.005752237,0.003745216,1.4763794,0.0869140625,0.713623046875
262144,667.074804000631,1.0,24.038818,100.0,37.803318,-1.0,0.64575195,1.0,0.61693746,0.5465144,0.011495366,0.0068667233,0.0046286425,1.4162736,0.075927734375,0.7216796875
270336,667.0146396462854,1.0,24.34729,100.0,38.183044,-1.0,0.6661377,1.0,0.59105957,0.56217027,0.008128683,0.0073554553,0.0007732271,1.4092091,0.0634765625,0.7296142578125
278528,670.7994756401006,1.0,24.495361,100.0,38.41939,-1.0,0.68237305,1.0,0.5682792,0.5749066,0.010072783,0.0063085314,0.003764251,1.5390596,0.0531005859375,0.7354736328125
286720,668.2217858219294,1.0,24.669556,100.0,38.652077,-1.0,0.6968994,1.0,0.547366,0.58602536,0.009980517,0.005944522,0.004035996,1.549244,0.044189453125,0.7410888671875
294912,680.2493803714448,1.0,24.843872,100.0,38.85673,-1.0,0.70495605,1.0,0.5342149,0.59269655,0.008696208,0.0054131234,0.0032830832,1.551471,0.0386962890625,0.74365234375
